Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2026-03-02 14:20:00,2026-03-02 14:21:00,35.55,42.66,703,4970.84,19.89,WIN
ATM_CALL,2026-03-02 14:25:00,2026-03-02 14:26:00,56.05,55.21,448,-401.58,-1.6,LOSS
ATM_CALL,2026-03-02 14:30:00,2026-03-02 14:31:00,29.0,28.57,866,-401.64,-1.6,LOSS
ATM_CALL,2026-03-02 14:35:00,2026-03-02 14:36:00,24.1,23.74,1041,-401.22,-1.6,LOSS
ATM_CALL,2026-03-02 14:40:00,2026-03-02 14:41:00,36.0,35.46,697,-401.28,-1.6,LOSS
ATM_CALL,2026-03-02 14:45:00,2026-03-02 14:46:00,50.7,49.94,494,-400.54,-1.6,LOSS
ATM_CALL,2026-03-02 14:50:00,2026-03-02 14:51:00,41.8,41.17,599,-400.42,-1.6,LOSS
ATM_CALL,2026-03-02 14:55:00,2026-03-02 14:56:00,48.35,47.62,518,-400.54,-1.6,LOSS
ATM_CALL,2026-03-02 15:00:00,2026-03-02 15:01:00,8.3,9.96,3018,4982.33,19.89,WIN
ATM_CALL,2026-03-02 15:05:00,2026-03-02 15:06:00,12.15,11.97,2072,-402.61,-1.6,LOSS
ATM_CALL,2026-03-02 15:10:00,2026-03-02 15:11:00,14.45,14.23,1741,-402.33,-1.6,LOSS
ATM_CALL,2026-03-02 15:15:00,2026-03-02 15:16:00,2.7,2.66,9317,-402.31,-1.6,LOSS
ATM_CALL,2026-03-02 15:20:00,2026-03-02 15:21:00,0.7,0.69,35926,-402.18,-1.6,LOSS
ATM_CALL,2026-03-02 15:25:00,2026-03-02 15:28:00,0.05,0.06,502768,5000.03,19.89,WIN
ATM_CALL,2026-03-04 09:15:00,2026-03-04 09:20:00,299.85,315.25,84,1267.77,5.03,WIN
ATM_CALL,2026-03-04 13:05:00,2026-03-04 13:07:00,325.1,320.22,77,-400.34,-1.6,LOSS
ATM_CALL,2026-03-04 13:10:00,2026-03-04 13:11:00,308.3,303.68,82,-404.3,-1.6,LOSS
ATM_CALL,2026-03-04 13:15:00,2026-03-04 13:16:00,326.7,321.8,77,-402.31,-1.6,LOSS
ATM_CALL,2026-03-04 13:20:00,2026-03-04 13:34:00,314.6,309.88,80,-402.5,-1.6,LOSS
ATM_CALL,2026-03-04 13:35:00,2026-03-04 13:38:00,309.9,305.25,81,-401.44,-1.6,LOSS
ATM_CALL,2026-03-04 13:40:00,2026-03-04 13:41:00,320.65,315.84,78,-399.98,-1.6,LOSS
ATM_CALL,2026-03-04 13:45:00,2026-03-04 13:46:00,327.45,322.54,77,-403.23,-1.6,LOSS
ATM_CALL,2026-03-04 13:50:00,2026-03-04 13:51:00,312.65,307.96,80,-400.0,-1.6,LOSS
ATM_CALL,2026-03-04 13:55:00,2026-03-04 14:08:00,303.65,299.1,83,-403.06,-1.6,LOSS
ATM_CALL,2026-03-04 14:10:00,2026-03-04 14:13:00,315.0,310.28,80,-403.01,-1.6,LOSS
ATM_CALL,2026-03-04 14:15:00,2026-03-04 14:16:00,323.25,318.4,77,-398.06,-1.6,LOSS
ATM_CALL,2026-03-04 14:20:00,2026-03-04 14:21:00,337.5,332.44,74,-399.41,-1.6,LOSS
ATM_CALL,2026-03-04 14:25:00,2026-03-04 14:26:00,344.0,338.84,73,-401.6,-1.6,LOSS
ATM_CALL,2026-03-04 14:30:00,2026-03-04 14:31:00,329.45,324.51,76,-400.42,-1.6,LOSS
ATM_CALL,2026-03-04 14:35:00,2026-03-04 14:36:00,311.65,306.98,80,-398.73,-1.6,LOSS
ATM_CALL,2026-03-04 14:40:00,2026-03-04 14:43:00,317.5,312.74,79,-401.13,-1.6,LOSS
ATM_CALL,2026-03-04 14:45:00,2026-03-04 14:46:00,351.15,345.88,71,-398.72,-1.6,LOSS
