Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2026-03-02 14:10:00,2026-03-02 14:11:00,44.45,43.78,562,-399.51,-1.6,LOSS
ATM_CALL,2026-03-02 14:15:00,2026-03-02 14:16:00,65.6,64.62,380,-398.66,-1.6,LOSS
ATM_CALL,2026-03-02 14:20:00,2026-03-02 14:21:00,35.55,42.66,702,4963.77,19.89,WIN
ATM_CALL,2026-03-02 14:40:00,2026-03-02 14:41:00,36.0,35.46,697,-401.28,-1.6,LOSS
ATM_CALL,2026-03-02 14:45:00,2026-03-02 14:46:00,50.7,49.94,494,-400.54,-1.6,LOSS
ATM_CALL,2026-03-04 11:10:00,2026-03-04 11:11:00,321.6,316.78,77,-396.03,-1.6,LOSS
ATM_CALL,2026-03-04 13:00:00,2026-03-04 15:27:00,295.85,291.41,84,-397.44,-1.6,LOSS
ATM_CALL,2026-03-05 14:45:00,2026-03-05 14:47:00,211.65,253.98,118,4967.47,19.89,WIN
ATM_CALL,2026-03-05 14:50:00,2026-03-05 14:53:00,203.6,200.55,123,-400.5,-1.6,LOSS
ATM_CALL,2026-03-05 14:55:00,2026-03-05 14:59:00,220.3,217.0,114,-401.64,-1.6,LOSS
ATM_CALL,2026-03-05 15:00:00,2026-03-05 15:02:00,210.6,207.44,119,-400.79,-1.6,LOSS
ATM+1_CALL,2026-03-02 14:10:00,2026-03-02 14:11:00,26.3,25.91,950,-399.57,-1.6,LOSS
ATM+1_CALL,2026-03-02 14:15:00,2026-03-02 14:16:00,40.25,39.65,620,-399.09,-1.6,LOSS
ATM+1_CALL,2026-03-02 14:20:00,2026-03-02 14:21:00,18.9,22.68,1321,4965.92,19.89,WIN
ATM+1_CALL,2026-03-02 14:40:00,2026-03-02 14:41:00,19.0,18.72,1321,-401.4,-1.6,LOSS
ATM+1_CALL,2026-03-02 14:45:00,2026-03-02 14:46:00,27.85,27.43,901,-401.3,-1.6,LOSS
ATM+1_CALL,2026-03-04 11:10:00,2026-03-04 11:11:00,291.7,287.32,85,-396.53,-1.6,LOSS
ATM+1_CALL,2026-03-04 13:00:00,2026-03-04 14:45:00,266.75,320.1,93,4934.26,19.89,WIN
ATM+1_CALL,2026-03-05 14:45:00,2026-03-05 14:47:00,186.2,223.44,135,4999.75,19.89,WIN
ATM+1_CALL,2026-03-05 14:50:00,2026-03-05 14:53:00,176.3,173.66,143,-403.19,-1.6,LOSS
ATM+1_CALL,2026-03-05 14:55:00,2026-03-05 14:59:00,190.2,187.35,133,-404.56,-1.6,LOSS
ATM+1_CALL,2026-03-05 15:00:00,2026-03-05 15:02:00,183.65,180.9,137,-402.37,-1.6,LOSS
ATM-1_CALL,2026-03-02 14:10:00,2026-03-02 14:11:00,70.9,69.84,352,-399.12,-1.6,LOSS
ATM-1_CALL,2026-03-02 14:15:00,2026-03-02 14:16:00,100.85,99.34,247,-398.37,-1.6,LOSS
ATM-1_CALL,2026-03-02 14:20:00,2026-03-02 14:21:00,58.9,70.68,424,4967.25,19.89,WIN
ATM-1_CALL,2026-03-02 14:40:00,2026-03-02 14:41:00,64.4,63.43,389,-400.64,-1.6,LOSS
ATM-1_CALL,2026-03-02 14:45:00,2026-03-02 14:46:00,81.0,79.79,309,-400.28,-1.6,LOSS
ATM-1_CALL,2026-03-04 11:10:00,2026-03-04 11:14:00,350.45,345.19,71,-397.92,-1.6,LOSS
ATM-1_CALL,2026-03-04 13:00:00,2026-03-04 15:27:00,325.05,320.17,77,-400.27,-1.6,LOSS
ATM-1_CALL,2026-03-05 14:45:00,2026-03-05 14:47:00,239.75,287.7,104,4959.37,19.89,WIN
ATM-1_CALL,2026-03-05 14:50:00,2026-03-05 14:53:00,232.95,229.46,108,-402.35,-1.6,LOSS
ATM-1_CALL,2026-03-05 14:55:00,2026-03-05 14:59:00,249.6,245.86,100,-399.17,-1.6,LOSS
ATM-1_CALL,2026-03-05 15:00:00,2026-03-05 15:02:00,242.8,239.16,103,-399.95,-1.6,LOSS
