Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2025-05-07 11:05:00,2025-05-07 11:06:00,614.05,604.84,40,-392.81,-1.6,LOSS
ATM_CALL,2025-05-07 11:10:00,2025-05-07 11:54:00,599.1,590.11,41,-392.83,-1.6,LOSS
ATM_CALL,2025-05-07 11:55:00,2025-05-07 11:57:00,605.8,596.71,41,-397.22,-1.6,LOSS
ATM_CALL,2025-05-07 12:00:00,2025-05-07 12:01:00,663.5,653.55,37,-392.61,-1.6,LOSS
ATM_CALL,2025-05-07 12:05:00,2025-05-07 12:07:00,601.75,592.72,41,-394.56,-1.6,LOSS
ATM_CALL,2025-05-07 12:10:00,2025-05-07 12:11:00,625.3,615.92,39,-390.0,-1.6,LOSS
ATM_CALL,2025-05-07 12:15:00,2025-05-07 12:16:00,609.75,600.6,40,-390.06,-1.6,LOSS
ATM_CALL,2025-05-07 12:20:00,2025-05-07 12:21:00,634.45,624.93,39,-395.71,-1.6,LOSS
ATM_CALL,2025-05-07 12:25:00,2025-05-07 13:30:00,609.1,599.96,40,-389.64,-1.6,LOSS
ATM_CALL,2025-05-07 13:35:00,2025-05-07 13:36:00,658.25,648.38,37,-389.5,-1.6,LOSS
ATM_CALL,2025-05-07 13:40:00,2025-05-07 13:41:00,657.1,647.24,37,-388.82,-1.6,LOSS
ATM_CALL,2025-05-07 13:45:00,2025-05-07 13:46:00,662.15,652.22,37,-391.81,-1.6,LOSS
ATM_CALL,2025-05-07 14:05:00,2025-05-07 15:02:00,584.85,576.08,42,-392.83,-1.6,LOSS
ATM_CALL,2025-05-07 15:05:00,2025-05-07 15:07:00,609.1,599.96,40,-389.64,-1.6,LOSS
ATM_CALL,2025-05-07 15:10:00,2025-05-07 15:11:00,606.8,597.7,40,-388.17,-1.6,LOSS
ATM_CALL,2025-05-07 15:15:00,2025-05-08 09:15:00,544.1,535.94,45,-391.57,-1.6,LOSS
ATM_CALL,2025-05-08 09:20:00,2025-05-08 09:21:00,594.4,585.48,41,-389.74,-1.6,LOSS
ATM_CALL,2025-05-08 09:25:00,2025-05-08 09:28:00,548.7,540.47,45,-394.88,-1.6,LOSS
