timestamp,spot_open,spot_high,spot_low,spot_close,spot_volume,ce_open,ce_high,ce_low,ce_close,ce_volume,ce_iv,ce_oi,ce_strike,pe_open,pe_high,pe_low,pe_close,pe_volume,pe_iv,pe_oi,pe_strike
2024-02-01 09:55:00 +0530,21749.85,21755.4,21741.2,21752.0,0.0,78.8,81.35,75.1,80.3,1220850,35.877961,10419800,21750.0,97.2,102.55,93.95,94.9,620900,44.089559,4591850,21750.0
2024-02-01 09:56:00 +0530,21752.4,21756.6,21745.35,21752.4,0.0,79.05,82.65,76.9,80.05,878750,35.725163,11078850,21750.0,94.95,98.85,92.15,95.85,492250,44.6789,4823900,21750.0
2024-02-01 09:57:00 +0530,21750.7,21755.9,21746.35,21754.0,0.0,79.35,82.55,77.7,82.55,772200,36.550192,11078850,21750.0,96.35,98.55,93.45,94.0,406500,44.257035,4823900,21750.0
2024-02-01 09:58:00 +0530,21753.1,21754.25,21746.85,21749.9,0.0,81.15,82.15,78.7,79.8,679800,36.301062,11078850,21750.0,95.25,98.2,93.55,96.5,362800,44.543529,4823900,21750.0
2024-02-01 09:59:00 +0530,21750.0,21756.9,21744.35,21756.9,0.0,79.75,82.95,77.05,82.25,954050,35.837537,11412050,21750.0,96.8,99.95,93.5,93.5,441050,44.807233,4945100,21750.0
2024-02-01 10:00:00 +0530,21757.4,21761.0,21751.85,21754.85,0.0,81.0,85.05,79.25,80.85,1433400,35.735839,11412050,21750.0,94.8,96.75,88.5,94.35,1059300,44.806881,4945100,21750.0
2024-02-01 10:01:00 +0530,21755.6,21755.6,21744.25,21746.85,0.0,80.8,80.95,75.6,76.3,1405300,35.560966,11412050,21750.0,94.45,98.9,93.2,97.4,715200,44.457883,4945100,21750.0
2024-02-01 10:02:00 +0530,21747.7,21750.1,21740.5,21741.0,0.0,77.2,77.55,72.75,73.2,1251750,35.513777,12244300,21750.0,96.3,100.95,95.1,100.05,663300,44.382651,5267800,21750.0
2024-02-01 10:03:00 +0530,21741.15,21741.15,21724.25,21738.9,0.0,71.9,72.85,64.65,71.45,2165000,35.229262,12244300,21750.0,100.65,108.35,99.7,100.6,985400,44.206365,5267800,21750.0
2024-02-01 10:04:00 +0530,21740.4,21750.2,21739.3,21747.1,0.0,71.15,75.75,71.15,73.05,1305100,34.165239,12244300,21750.0,100.25,100.25,92.5,95.7,722900,43.930202,5267800,21750.0
2024-02-01 10:05:00 +0530,21743.6,21749.65,21740.0,21749.65,0.0,70.75,76.25,70.35,75.95,1349850,34.970595,12871950,21750.0,97.5,98.1,89.5,89.95,621800,41.920609,5306500,21750.0
2024-02-01 10:06:00 +0530,21750.3,21757.65,21749.65,21757.65,0.0,76.25,79.65,75.15,79.15,1352000,34.6082,12871950,21750.0,89.5,92.2,86.2,86.2,839150,42.060063,5306500,21750.0
2024-02-01 10:07:00 +0530,21757.45,21773.6,21755.4,21769.85,0.0,77.65,91.7,76.85,89.3,2584000,36.363183,12871950,21750.0,88.4,90.35,84.15,89.6,1194900,46.393875,5306500,21750.0
2024-02-01 10:08:00 +0530,21767.6,21790.45,21761.75,21789.7,0.0,70.15,90.3,69.15,86.4,7189800,42.198163,13608100,21800.0,123.5,125.5,108.2,110.1,1328150,49.050057,3050000,21800.0
2024-02-01 10:09:00 +0530,21791.1,21793.55,21779.05,21781.65,0.0,87.5,89.3,81.6,82.75,2179750,42.36211,13608100,21800.0,109.35,117.05,106.75,111.0,1368600,47.603168,3050000,21800.0
2024-02-01 10:10:00 +0530,21780.5,21782.15,21774.85,21781.05,0.0,83.0,83.6,75.2,78.6,3504000,40.620686,13608100,21800.0,109.8,116.75,109.3,111.9,723000,47.949961,3050000,21800.0
2024-02-01 10:11:00 +0530,21781.0,21786.8,21777.75,21786.35,0.0,78.75,80.3,75.75,79.35,1662550,39.859468,13582850,21800.0,112.9,114.45,106.6,109.1,522750,48.00546,3646750,21800.0
2024-02-01 10:12:00 +0530,21785.5,21791.5,21784.7,21786.8,0.0,78.1,86.55,78.1,80.85,3056400,40.524483,13582850,21800.0,107.8,109.8,103.6,107.95,714900,47.650299,3646750,21800.0
2024-02-01 10:13:00 +0530,21787.1,21796.9,21784.3,21796.75,0.0,82.65,85.6,79.3,85.6,2074400,40.533766,13582850,21800.0,109.2,111.2,105.7,106.7,467750,49.508078,3646750,21800.0
2024-02-01 10:14:00 +0530,21796.8,21797.1,21782.25,21783.9,0.0,85.55,86.75,77.3,77.55,2603400,39.753743,14108950,21800.0,107.1,113.6,105.55,111.75,585050,48.877904,3970900,21800.0
2024-02-01 10:15:00 +0530,21782.9,21782.9,21768.55,21769.8,0.0,96.45,99.2,89.45,91.85,1447500,38.050097,11797100,21750.0,81.35,85.7,80.6,83.85,1158350,44.245004,5702800,21750.0
2024-02-01 10:16:00 +0530,21771.1,21771.95,21758.9,21761.75,0.0,92.15,92.15,85.5,87.75,1417800,38.21095,11797100,21750.0,82.6,86.6,82.6,83.45,1041300,42.343116,5702800,21750.0
2024-02-01 10:17:00 +0530,21761.05,21781.3,21760.05,21778.5,0.0,70.45,79.95,68.15,79.95,2437300,42.282193,14665100,21800.0,113.35,115.7,103.2,104.65,733850,44.410958,3967000,21800.0
2024-02-01 10:18:00 +0530,21779.1,21783.3,21776.4,21776.4,0.0,78.0,80.45,75.65,75.95,1943850,40.915168,14665100,21800.0,104.6,109.1,103.0,109.0,415500,46.012486,3967000,21800.0
2024-02-01 10:19:00 +0530,21776.85,21785.2,21776.15,21784.95,0.0,75.9,79.0,73.5,78.0,1264200,40.053487,14665100,21800.0,108.65,110.45,104.85,106.8,372800,47.178219,3967000,21800.0
2024-02-01 10:20:00 +0530,21781.35,21783.9,21777.8,21778.75,0.0,76.7,76.9,72.7,72.7,1385150,38.984381,15000800,21800.0,107.7,110.05,105.75,109.85,414450,47.156978,4163500,21800.0
2024-02-01 10:21:00 +0530,21777.8,21779.45,21772.25,21777.3,0.0,71.65,73.0,69.75,72.55,1478050,39.296282,15000800,21800.0,109.6,114.0,109.55,110.05,456500,46.960887,4163500,21800.0
