Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2025-11-10 11:00:00,2025-11-10 11:02:00,414.15,407.94,60,-397.4,-1.6,LOSS
ATM_CALL,2025-11-10 11:05:00,2025-11-10 11:12:00,382.95,377.21,65,-398.08,-1.6,LOSS
ATM_CALL,2025-11-10 11:15:00,2025-11-10 11:49:00,384.7,378.93,64,-393.75,-1.6,LOSS
ATM_CALL,2025-11-10 11:50:00,2025-11-10 11:56:00,379.8,374.1,65,-394.81,-1.6,LOSS
ATM_CALL,2025-11-10 12:00:00,2025-11-10 12:17:00,359.1,430.92,69,4928.32,19.89,WIN
ATM_CALL,2025-11-10 12:20:00,2025-11-10 12:21:00,379.75,374.05,66,-400.83,-1.6,LOSS
ATM_CALL,2025-11-10 12:25:00,2025-11-10 13:05:00,384.75,378.98,65,-399.95,-1.6,LOSS
ATM_CALL,2025-11-10 13:10:00,2025-11-10 13:14:00,374.5,368.88,66,-395.29,-1.6,LOSS
ATM_CALL,2025-11-10 13:15:00,2025-11-10 13:20:00,370.1,364.55,67,-396.56,-1.6,LOSS
ATM_CALL,2025-11-10 13:25:00,2025-11-10 13:27:00,383.6,377.85,65,-398.76,-1.6,LOSS
ATM_CALL,2025-11-10 13:30:00,2025-11-10 13:32:00,386.2,380.41,64,-395.28,-1.6,LOSS
ATM_CALL,2025-11-10 13:35:00,2025-11-10 13:42:00,377.0,371.35,66,-397.93,-1.6,LOSS
ATM_CALL,2025-11-10 13:45:00,2025-11-10 13:46:00,378.0,372.33,66,-398.98,-1.6,LOSS
ATM_CALL,2025-11-10 13:50:00,2025-11-10 13:51:00,397.4,391.44,62,-394.04,-1.6,LOSS
ATM_CALL,2025-11-10 13:55:00,2025-11-10 13:56:00,394.0,388.09,63,-396.97,-1.6,LOSS
ATM_CALL,2025-11-10 14:00:00,2025-11-10 14:16:00,376.6,370.95,66,-397.5,-1.6,LOSS
ATM_CALL,2025-11-10 14:20:00,2025-11-10 14:21:00,362.95,357.51,68,-394.7,-1.6,LOSS
ATM_CALL,2025-11-10 14:25:00,2025-11-10 14:26:00,384.35,378.58,64,-393.39,-1.6,LOSS
ATM_CALL,2025-11-10 14:30:00,2025-11-10 14:31:00,386.95,381.15,64,-396.05,-1.6,LOSS
ATM_CALL,2025-11-10 14:35:00,2025-11-10 14:41:00,376.1,370.46,66,-396.98,-1.6,LOSS
ATM_CALL,2025-11-10 14:45:00,2025-11-10 14:51:00,398.8,392.82,62,-395.42,-1.6,LOSS
ATM_CALL,2025-11-10 14:55:00,2025-11-10 15:00:00,404.65,398.58,61,-394.75,-1.6,LOSS
ATM_CALL,2025-11-10 15:05:00,2025-11-10 15:07:00,399.6,393.61,62,-396.22,-1.6,LOSS
ATM_CALL,2025-11-11 11:55:00,2025-11-11 11:58:00,355.4,350.07,70,-397.86,-1.6,LOSS
ATM_CALL,2025-11-11 12:00:00,2025-11-11 12:28:00,339.95,334.85,73,-396.88,-1.6,LOSS
ATM_CALL,2025-11-11 12:30:00,2025-11-11 12:31:00,364.6,359.13,68,-396.5,-1.6,LOSS
ATM_CALL,2025-11-11 12:35:00,2025-11-11 12:36:00,378.45,372.77,65,-393.4,-1.6,LOSS
ATM_CALL,2025-11-11 12:40:00,2025-11-11 12:42:00,346.2,341.01,71,-393.1,-1.6,LOSS
ATM_CALL,2025-11-11 12:45:00,2025-11-11 12:46:00,345.75,340.56,71,-392.59,-1.6,LOSS
ATM_CALL,2025-11-11 12:50:00,2025-11-11 12:51:00,361.9,356.47,68,-393.56,-1.6,LOSS
ATM_CALL,2025-11-11 12:55:00,2025-11-11 12:56:00,343.55,338.4,72,-395.58,-1.6,LOSS
ATM_CALL,2025-11-11 13:00:00,2025-11-11 13:01:00,331.4,326.43,74,-392.19,-1.6,LOSS
ATM_CALL,2025-11-11 13:05:00,2025-11-11 13:15:00,334.55,329.53,74,-395.92,-1.6,LOSS
ATM_CALL,2025-11-11 13:20:00,2025-11-11 13:29:00,353.3,348.0,70,-395.51,-1.6,LOSS
ATM_CALL,2025-11-11 13:30:00,2025-11-11 13:35:00,341.3,336.18,72,-392.99,-1.6,LOSS
ATM_CALL,2025-11-11 13:40:00,2025-11-11 13:41:00,346.5,341.3,71,-393.44,-1.6,LOSS
ATM_CALL,2025-11-11 13:45:00,2025-11-11 13:48:00,316.25,311.51,78,-394.49,-1.6,LOSS
ATM_CALL,2025-11-11 13:50:00,2025-11-11 13:51:00,345.15,339.97,71,-391.91,-1.6,LOSS
ATM_CALL,2025-11-11 13:55:00,2025-11-11 13:56:00,343.9,338.74,71,-390.49,-1.6,LOSS
ATM_CALL,2025-11-11 14:00:00,2025-11-11 14:03:00,341.55,336.43,72,-393.28,-1.6,LOSS
ATM_CALL,2025-11-11 14:05:00,2025-11-11 14:14:00,345.05,339.87,71,-391.79,-1.6,LOSS
ATM_CALL,2025-11-11 14:15:00,2025-11-11 14:18:00,344.35,339.18,71,-391.0,-1.6,LOSS
ATM_CALL,2025-11-11 14:20:00,2025-11-11 14:22:00,339.05,333.96,72,-390.4,-1.6,LOSS
ATM_CALL,2025-11-11 14:25:00,2025-11-11 14:27:00,355.55,350.22,69,-392.34,-1.6,LOSS
ATM_CALL,2025-11-11 14:30:00,2025-11-11 14:31:00,314.25,309.54,78,-392.0,-1.6,LOSS
ATM_CALL,2025-11-11 14:35:00,2025-11-11 14:39:00,323.35,388.02,76,4887.89,19.89,WIN
ATM_CALL,2025-11-11 14:40:00,2025-11-11 15:02:00,320.0,315.2,77,-394.06,-1.6,LOSS
ATM_CALL,2025-11-11 15:05:00,2025-11-11 15:07:00,311.35,306.68,79,-393.36,-1.6,LOSS
ATM_CALL,2025-11-11 15:10:00,2025-11-11 15:14:00,337.1,332.04,73,-393.55,-1.6,LOSS
ATM_CALL,2025-11-11 15:15:00,2025-11-11 15:26:00,305.65,366.78,81,4924.3,19.89,WIN
ATM_CALL,2025-11-12 09:15:00,2025-11-12 09:16:00,201.1,241.32,123,4919.85,19.89,WIN
