Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2024-01-01 09:52:00,2024-01-01 09:54:00,267.15,263.14,93,-397.33,-1.6,LOSS
ATM_CALL,2024-01-01 10:01:00,2024-01-01 10:04:00,255.45,251.62,97,-396.27,-1.6,LOSS
ATM_CALL,2024-01-01 10:05:00,2024-01-01 10:08:00,245.21,241.53,101,-396.07,-1.6,LOSS
ATM_CALL,2024-01-01 10:09:00,2024-01-01 10:13:00,240.72,237.11,103,-396.52,-1.6,LOSS
ATM_CALL,2024-01-01 10:31:00,2024-01-01 10:36:00,190.45,187.59,131,-399.0,-1.6,LOSS
ATM_CALL,2024-01-01 10:37:00,2024-01-01 10:43:00,182.48,179.74,136,-396.89,-1.6,LOSS
ATM_CALL,2024-01-01 10:44:00,2024-01-01 10:46:00,175.73,173.09,141,-396.26,-1.6,LOSS
ATM_CALL,2024-01-01 11:01:00,2024-01-01 11:36:00,166.09,199.31,150,4955.3,19.89,WIN
ATM_CALL,2024-01-01 11:37:00,2024-01-01 12:08:00,206.74,248.09,121,4975.59,19.89,WIN
ATM+1_CALL,2024-01-01 09:50:00,2024-01-01 09:54:00,302.32,297.79,82,-396.46,-1.6,LOSS
ATM+1_CALL,2024-01-01 09:55:00,2024-01-01 09:59:00,288.43,284.1,86,-396.69,-1.6,LOSS
ATM+1_CALL,2024-01-01 10:25:00,2024-01-01 10:27:00,230.26,226.81,108,-397.7,-1.6,LOSS
ATM+1_CALL,2024-01-01 10:28:00,2024-01-01 10:30:00,220.49,217.18,113,-398.46,-1.6,LOSS
ATM+1_CALL,2024-01-01 10:39:00,2024-01-01 10:41:00,200.69,197.68,124,-397.98,-1.6,LOSS
ATM+1_CALL,2024-01-01 10:42:00,2024-01-01 10:44:00,196.49,193.54,126,-395.94,-1.6,LOSS
ATM+1_CALL,2024-01-01 10:45:00,2024-01-01 10:48:00,189.83,186.98,131,-397.7,-1.6,LOSS
ATM+1_CALL,2024-01-01 11:03:00,2024-01-01 11:24:00,188.39,226.07,132,4946.14,19.89,WIN
ATM-1_CALL,2024-01-01 09:52:00,2024-01-01 09:55:00,324.15,319.29,77,-399.17,-1.6,LOSS
ATM-1_CALL,2024-01-01 10:11:00,2024-01-01 10:13:00,288.93,284.6,86,-397.38,-1.6,LOSS
ATM-1_CALL,2024-01-01 10:24:00,2024-01-01 10:27:00,260.34,256.43,95,-395.53,-1.6,LOSS
ATM-1_CALL,2024-01-01 10:37:00,2024-01-01 10:40:00,232.62,229.13,107,-398.06,-1.6,LOSS
ATM-1_CALL,2024-01-01 10:41:00,2024-01-01 10:43:00,225.94,222.55,110,-397.47,-1.6,LOSS
ATM-1_CALL,2024-01-01 10:44:00,2024-01-01 10:47:00,219.85,216.55,113,-397.3,-1.6,LOSS
ATM-1_CALL,2024-01-01 10:56:00,2024-01-01 11:23:00,207.93,249.52,119,4921.52,19.89,WIN
ATM-1_CALL,2024-01-01 11:24:00,2024-01-01 12:00:00,249.71,299.65,100,4966.73,19.89,WIN
