Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2026-02-06 12:42:00,2026-02-06 12:43:00,109.85,108.2,227,-398.79,-1.6,LOSS
ATM_CALL,2026-02-06 12:44:00,2026-02-06 12:45:00,108.8,107.17,229,-398.46,-1.6,LOSS
ATM_CALL,2026-02-10 13:42:00,2026-02-10 13:43:00,39.9,39.3,626,-399.45,-1.6,LOSS
ATM_CALL,2026-02-10 14:09:00,2026-02-10 14:10:00,25.7,25.31,971,-399.09,-1.6,LOSS
ATM_CALL,2026-02-11 10:10:00,2026-02-11 10:12:00,136.3,163.56,183,4961.14,19.89,WIN
ATM_CALL,2026-02-11 10:13:00,2026-02-11 10:16:00,161.25,158.83,155,-399.71,-1.6,LOSS
ATM_CALL,2026-02-11 12:29:00,2026-02-11 12:32:00,128.9,126.97,194,-399.92,-1.6,LOSS
ATM_CALL,2026-02-11 12:34:00,2026-02-11 12:35:00,126.15,124.26,198,-399.46,-1.6,LOSS
ATM_CALL,2026-02-12 09:33:00,2026-02-12 10:13:00,123.7,121.84,202,-399.61,-1.6,LOSS
ATM_CALL,2026-02-12 11:00:00,2026-02-12 11:07:00,124.1,122.24,201,-398.92,-1.6,LOSS
ATM_CALL,2026-02-12 14:57:00,2026-02-12 15:03:00,116.8,115.05,214,-399.74,-1.6,LOSS
ATM_CALL,2026-02-12 15:18:00,2026-02-12 15:23:00,128.85,126.92,194,-399.76,-1.6,LOSS
ATM_CALL,2026-02-13 09:32:00,2026-02-13 09:33:00,131.25,129.28,190,-398.81,-1.6,LOSS
ATM_CALL,2026-02-13 09:34:00,2026-02-13 09:35:00,129.7,127.75,192,-398.25,-1.6,LOSS
ATM_CALL,2026-02-13 09:36:00,2026-02-13 09:37:00,127.75,125.83,195,-398.39,-1.6,LOSS
ATM_CALL,2026-02-13 09:38:00,2026-02-13 09:39:00,125.6,123.72,198,-397.71,-1.6,LOSS
ATM_CALL,2026-02-13 09:40:00,2026-02-13 09:49:00,121.65,119.83,205,-398.82,-1.6,LOSS
ATM_CALL,2026-02-13 09:58:00,2026-02-13 10:08:00,118.75,116.97,210,-398.81,-1.6,LOSS
ATM_CALL,2026-02-13 13:57:00,2026-02-13 13:59:00,99.45,119.34,250,4945.15,19.89,WIN
ATM_CALL,2026-02-16 11:02:00,2026-02-16 11:04:00,94.75,93.33,264,-400.04,-1.6,LOSS
ATM_CALL,2026-02-17 13:24:00,2026-02-17 13:25:00,22.1,21.77,1134,-400.79,-1.6,LOSS
ATM_CALL,2026-02-17 14:31:00,2026-02-17 14:32:00,13.4,13.2,1870,-400.74,-1.6,LOSS
ATM_CALL,2026-02-18 10:09:00,2026-02-18 10:10:00,159.5,157.11,157,-400.48,-1.6,LOSS
ATM_CALL,2026-02-19 10:04:00,2026-02-19 10:07:00,115.55,113.82,216,-399.15,-1.6,LOSS
ATM_CALL,2026-02-19 10:47:00,2026-02-19 10:48:00,149.35,147.11,167,-398.88,-1.6,LOSS
ATM_CALL,2026-02-19 11:35:00,2026-02-19 11:36:00,128.2,126.28,195,-399.8,-1.6,LOSS
ATM_CALL,2026-02-19 11:43:00,2026-02-19 11:45:00,123.2,147.84,202,4949.9,19.89,WIN
