Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2024-01-01 11:13:00,2024-01-01 11:36:00,189.67,227.6,131,4942.02,19.89,WIN
ATM_CALL,2024-01-01 11:38:00,2024-01-01 11:59:00,236.81,284.17,106,4992.76,19.89,WIN
ATM_CALL,2024-01-01 12:08:00,2024-01-01 12:40:00,293.9,352.68,85,4968.82,19.89,WIN
ATM_CALL,2024-01-01 13:13:00,2024-01-01 14:22:00,380.51,374.8,66,-401.63,-1.6,LOSS
ATM_CALL,2024-01-01 14:23:00,2024-01-01 14:26:00,377.92,372.25,67,-404.94,-1.6,LOSS
ATM_CALL,2024-01-01 14:31:00,2024-01-01 14:34:00,360.79,355.38,70,-403.9,-1.6,LOSS
ATM_CALL,2024-01-01 14:37:00,2024-01-01 14:44:00,359.54,354.15,70,-402.5,-1.6,LOSS
ATM_CALL,2024-01-01 14:47:00,2024-01-01 14:52:00,355.55,350.22,71,-403.72,-1.6,LOSS
ATM+1_CALL,2024-01-01 11:20:00,2024-01-01 11:39:00,185.18,222.22,135,4972.36,19.89,WIN
ATM+1_CALL,2024-01-01 11:45:00,2024-01-01 12:16:00,231.43,277.72,108,4971.39,19.89,WIN
ATM+1_CALL,2024-01-01 12:28:00,2024-01-01 13:59:00,309.66,371.59,81,4988.9,19.89,WIN
ATM+1_CALL,2024-01-01 14:00:00,2024-01-01 14:06:00,374.38,368.76,67,-401.15,-1.6,LOSS
ATM+1_CALL,2024-01-01 14:11:00,2024-01-01 14:15:00,378.41,372.73,67,-405.47,-1.6,LOSS
ATM+1_CALL,2024-01-01 14:22:00,2024-01-01 14:30:00,362.86,357.42,69,-400.41,-1.6,LOSS
ATM+1_CALL,2024-01-01 14:35:00,2024-01-01 14:38:00,362.63,357.19,69,-400.16,-1.6,LOSS
ATM+1_CALL,2024-01-01 14:40:00,2024-01-01 14:44:00,350.24,344.99,72,-403.29,-1.6,LOSS
ATM+1_CALL,2024-01-01 14:47:00,2024-01-01 14:50:00,337.77,332.7,74,-399.73,-1.6,LOSS
ATM+1_CALL,2024-01-01 14:58:00,2024-01-01 15:00:00,319.55,314.76,79,-403.72,-1.6,LOSS
ATM+1_CALL,2024-01-01 15:03:00,2024-01-01 15:07:00,311.74,307.06,81,-403.83,-1.6,LOSS
ATM-1_CALL,2024-01-01 11:14:00,2024-01-01 11:29:00,140.67,168.8,177,4952.33,19.89,WIN
ATM-1_CALL,2024-01-01 11:30:00,2024-01-01 11:52:00,170.69,204.83,147,4990.69,19.89,WIN
ATM-1_CALL,2024-01-01 11:57:00,2024-01-01 12:26:00,215.7,258.84,117,5019.62,19.89,WIN
ATM-1_CALL,2024-01-01 12:29:00,2024-01-01 13:30:00,269.91,323.89,94,5046.4,19.89,WIN
ATM-1_CALL,2024-01-01 13:32:00,2024-01-01 14:26:00,329.1,324.16,77,-405.26,-1.6,LOSS
ATM-1_CALL,2024-01-01 14:33:00,2024-01-01 14:38:00,314.79,310.07,80,-402.74,-1.6,LOSS
ATM-1_CALL,2024-01-01 14:40:00,2024-01-01 14:43:00,304.95,300.38,83,-404.78,-1.6,LOSS
ATM-1_CALL,2024-01-01 14:54:00,2024-01-01 14:57:00,287.71,283.39,88,-404.91,-1.6,LOSS
ATM-1_CALL,2024-01-01 15:05:00,2024-01-01 15:16:00,272.01,267.93,93,-404.56,-1.6,LOSS
ATM-1_CALL,2024-01-01 15:17:00,2024-01-01 15:19:00,266.36,262.36,95,-404.68,-1.6,LOSS
