Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2024-01-01 12:03:00,2024-01-01 12:43:00,190.39,228.47,131,4960.78,19.89,WIN
ATM_CALL,2024-01-01 12:46:00,2024-01-01 13:33:00,233.39,280.07,107,4967.08,19.89,WIN
ATM_CALL,2024-01-01 13:34:00,2024-01-01 14:44:00,281.44,337.73,89,4982.08,19.89,WIN
ATM_CALL,2024-01-01 14:46:00,2024-01-01 15:29:00,345.5,390.18,73,3234.79,12.83,WIN
ATM+1_CALL,2024-01-01 12:02:00,2024-01-01 12:32:00,157.44,188.93,158,4947.74,19.89,WIN
ATM+1_CALL,2024-01-01 12:36:00,2024-01-01 13:06:00,190.24,228.29,132,4994.71,19.89,WIN
ATM+1_CALL,2024-01-01 13:08:00,2024-01-01 13:49:00,229.98,275.98,109,4985.99,19.89,WIN
ATM+1_CALL,2024-01-01 13:50:00,2024-01-01 14:34:00,278.88,334.66,90,4992.23,19.89,WIN
ATM+1_CALL,2024-01-01 14:41:00,2024-01-01 15:29:00,343.26,394.75,74,3782.95,14.89,WIN
ATM-1_CALL,2024-01-01 12:06:00,2024-01-01 12:46:00,198.11,237.73,126,4964.91,19.89,WIN
ATM-1_CALL,2024-01-01 12:47:00,2024-01-01 13:18:00,237.92,285.5,105,4968.84,19.89,WIN
ATM-1_CALL,2024-01-01 13:19:00,2024-01-01 14:32:00,283.75,340.5,88,4966.53,19.89,WIN
ATM-1_CALL,2024-01-01 14:45:00,2024-01-01 15:29:00,354.37,388.92,71,2426.66,9.64,WIN
