Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2024-01-01 11:59:00,2024-01-01 12:25:00,151.59,181.91,164,4944.81,19.89,WIN
ATM_CALL,2024-01-01 12:28:00,2024-01-01 13:11:00,187.49,224.99,133,4959.8,19.89,WIN
ATM_CALL,2024-01-01 13:18:00,2024-01-01 14:16:00,231.83,278.2,108,4979.99,19.89,WIN
ATM_CALL,2024-01-01 14:17:00,2024-01-01 15:06:00,277.85,333.42,91,5029.06,19.89,WIN
ATM_CALL,2024-01-01 15:11:00,2024-01-01 15:29:00,340.05,362.02,74,1599.8,6.36,WIN
ATM+1_CALL,2024-01-01 11:59:00,2024-01-01 12:28:00,132.13,158.56,189,4967.04,19.89,WIN
ATM+1_CALL,2024-01-01 12:31:00,2024-01-01 13:07:00,164.31,197.17,152,4967.55,19.89,WIN
ATM+1_CALL,2024-01-01 13:08:00,2024-01-01 13:41:00,200.42,240.5,125,4982.94,19.89,WIN
ATM+1_CALL,2024-01-01 13:44:00,2024-01-01 14:39:00,243.81,292.57,104,5043.36,19.89,WIN
ATM+1_CALL,2024-01-01 14:40:00,2024-01-01 15:29:00,297.05,346.84,85,4204.78,16.65,WIN
ATM-1_CALL,2024-01-01 12:02:00,2024-01-01 12:35:00,162.8,195.36,153,4954.28,19.89,WIN
ATM-1_CALL,2024-01-01 12:36:00,2024-01-01 13:10:00,198.36,238.03,126,4971.18,19.89,WIN
ATM-1_CALL,2024-01-01 13:11:00,2024-01-01 14:00:00,243.68,292.42,103,4992.2,19.89,WIN
ATM-1_CALL,2024-01-01 14:09:00,2024-01-01 15:29:00,295.83,354.49,85,4958.46,19.72,WIN
