Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2024-01-01 11:19:00,2024-01-01 11:34:00,165.5,198.6,151,4970.61,19.89,WIN
ATM_CALL,2024-01-01 11:39:00,2024-01-01 12:01:00,209.68,251.62,119,4962.94,19.89,WIN
ATM_CALL,2024-01-01 12:06:00,2024-01-01 12:33:00,264.22,317.06,95,4992.57,19.89,WIN
ATM_CALL,2024-01-01 12:37:00,2024-01-01 12:51:00,320.66,315.85,79,-405.12,-1.6,LOSS
ATM_CALL,2024-01-01 13:14:00,2024-01-01 14:58:00,325.12,320.24,78,-405.56,-1.6,LOSS
ATM_CALL,2024-01-01 15:17:00,2024-01-01 15:20:00,312.9,308.21,81,-405.33,-1.6,LOSS
ATM_CALL,2024-01-01 15:21:00,2024-01-01 15:26:00,304.48,299.91,83,-404.16,-1.6,LOSS
ATM_CALL,2024-01-01 15:27:00,2024-01-01 15:29:00,304.87,305.72,83,45.21,0.18,WIN
ATM+1_CALL,2024-01-01 11:10:00,2024-01-01 11:27:00,173.18,207.82,144,4960.15,19.89,WIN
ATM+1_CALL,2024-01-01 11:30:00,2024-01-01 11:54:00,218.9,262.68,114,4963.47,19.89,WIN
ATM+1_CALL,2024-01-01 12:00:00,2024-01-01 12:28:00,277.5,333.0,90,4967.53,19.89,WIN
ATM+1_CALL,2024-01-01 12:35:00,2024-01-01 15:11:00,344.27,339.11,73,-401.92,-1.6,LOSS
ATM+1_CALL,2024-01-01 15:12:00,2024-01-01 15:19:00,335.11,330.08,75,-401.94,-1.6,LOSS
ATM+1_CALL,2024-01-01 15:22:00,2024-01-01 15:29:00,325.21,325.23,77,-23.5,-0.09,LOSS
ATM-1_CALL,2024-01-01 11:09:00,2024-01-01 11:33:00,190.47,228.56,131,4962.87,19.89,WIN
ATM-1_CALL,2024-01-01 11:35:00,2024-01-01 12:02:00,235.46,282.55,106,4964.3,19.89,WIN
ATM-1_CALL,2024-01-01 12:05:00,2024-01-01 13:15:00,292.07,350.48,86,4995.97,19.89,WIN
ATM-1_CALL,2024-01-01 13:16:00,2024-01-01 14:53:00,352.34,347.05,72,-405.71,-1.6,LOSS
ATM-1_CALL,2024-01-01 14:54:00,2024-01-01 14:57:00,340.73,335.62,74,-403.24,-1.6,LOSS
ATM-1_CALL,2024-01-01 14:59:00,2024-01-01 15:02:00,335.43,330.4,75,-402.33,-1.6,LOSS
ATM-1_CALL,2024-01-01 15:04:00,2024-01-01 15:06:00,326.72,321.82,77,-402.33,-1.6,LOSS
ATM-1_CALL,2024-01-01 15:09:00,2024-01-01 15:14:00,322.75,317.91,78,-402.6,-1.6,LOSS
ATM-1_CALL,2024-01-01 15:19:00,2024-01-01 15:23:00,308.36,303.73,82,-404.38,-1.6,LOSS
ATM-1_CALL,2024-01-01 15:26:00,2024-01-01 15:29:00,302.47,302.6,83,-14.32,-0.06,LOSS
