Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2024-01-01 11:16:00,2024-01-01 11:28:00,117.07,140.48,213,4959.75,19.89,WIN
ATM_CALL,2024-01-01 11:31:00,2024-01-01 11:45:00,146.54,175.85,171,4984.1,19.89,WIN
ATM_CALL,2024-01-01 11:48:00,2024-01-01 12:04:00,187.43,224.92,134,4995.5,19.89,WIN
ATM_CALL,2024-01-01 12:09:00,2024-01-01 12:33:00,234.08,280.9,108,5028.32,19.89,WIN
ATM_CALL,2024-01-01 12:34:00,2024-01-01 12:38:00,286.38,282.08,89,-407.61,-1.6,LOSS
ATM_CALL,2024-01-01 12:43:00,2024-01-01 13:48:00,291.68,350.02,87,5047.32,19.89,WIN
ATM_CALL,2024-01-01 13:51:00,2024-01-01 13:59:00,355.4,350.07,72,-409.23,-1.6,LOSS
ATM_CALL,2024-01-01 14:00:00,2024-01-01 14:24:00,349.75,344.5,73,-408.32,-1.6,LOSS
ATM_CALL,2024-01-01 14:25:00,2024-01-01 14:28:00,340.91,335.8,75,-408.9,-1.6,LOSS
ATM_CALL,2024-01-01 14:31:00,2024-01-01 14:38:00,335.22,330.19,76,-407.44,-1.6,LOSS
ATM_CALL,2024-01-01 14:39:00,2024-01-01 14:52:00,327.94,323.02,77,-403.83,-1.6,LOSS
ATM_CALL,2024-01-01 14:53:00,2024-01-01 15:12:00,321.69,316.86,79,-406.43,-1.6,LOSS
ATM_CALL,2024-01-01 15:13:00,2024-01-01 15:24:00,308.93,304.3,82,-405.13,-1.6,LOSS
ATM_CALL,2024-01-01 15:25:00,2024-01-01 15:27:00,299.75,295.25,85,-407.47,-1.6,LOSS
ATM+1_CALL,2024-01-01 11:05:00,2024-01-01 11:25:00,176.56,211.87,141,4951.61,19.89,WIN
ATM+1_CALL,2024-01-01 11:26:00,2024-01-01 11:42:00,221.6,265.92,113,4980.62,19.89,WIN
ATM+1_CALL,2024-01-01 11:43:00,2024-01-01 12:13:00,269.55,323.46,93,4986.06,19.89,WIN
ATM+1_CALL,2024-01-01 12:22:00,2024-01-01 15:10:00,341.16,336.04,74,-403.74,-1.6,LOSS
ATM+1_CALL,2024-01-01 15:11:00,2024-01-01 15:13:00,332.53,327.54,76,-404.17,-1.6,LOSS
ATM+1_CALL,2024-01-01 15:20:00,2024-01-01 15:29:00,319.44,316.2,79,-281.07,-1.11,LOSS
ATM-1_CALL,2024-01-01 11:15:00,2024-01-01 11:38:00,166.95,200.34,149,4947.75,19.89,WIN
ATM-1_CALL,2024-01-01 11:39:00,2024-01-01 11:55:00,206.39,247.67,121,4967.17,19.89,WIN
ATM-1_CALL,2024-01-01 11:56:00,2024-01-01 12:20:00,254.74,305.69,99,5016.11,19.89,WIN
ATM-1_CALL,2024-01-01 12:21:00,2024-01-01 13:33:00,309.4,371.28,82,5046.25,19.89,WIN
ATM-1_CALL,2024-01-01 13:34:00,2024-01-01 14:54:00,371.37,365.8,68,-403.86,-1.6,LOSS
ATM-1_CALL,2024-01-01 14:55:00,2024-01-01 14:58:00,363.08,357.63,70,-406.46,-1.6,LOSS
ATM-1_CALL,2024-01-01 15:01:00,2024-01-01 15:04:00,354.99,349.67,71,-403.08,-1.6,LOSS
ATM-1_CALL,2024-01-01 15:09:00,2024-01-01 15:24:00,343.37,338.22,74,-406.36,-1.6,LOSS
ATM-1_CALL,2024-01-01 15:27:00,2024-01-01 15:29:00,331.38,331.61,76,-7.71,-0.03,LOSS
