Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2024-01-01 11:08:00,2024-01-01 11:11:00,127.86,125.94,195,-398.74,-1.6,LOSS
ATM_CALL,2024-01-01 11:20:00,2024-01-01 11:37:00,155.54,186.65,160,4949.9,19.89,WIN
ATM_CALL,2024-01-01 11:38:00,2024-01-01 11:59:00,196.29,235.55,127,4958.34,19.89,WIN
ATM_CALL,2024-01-01 12:00:00,2024-01-01 12:19:00,238.47,286.16,105,4980.33,19.89,WIN
ATM_CALL,2024-01-01 12:22:00,2024-01-01 13:27:00,286.82,344.18,88,5020.27,19.89,WIN
ATM_CALL,2024-01-01 13:31:00,2024-01-01 15:04:00,347.31,342.1,73,-405.47,-1.6,LOSS
ATM_CALL,2024-01-01 15:10:00,2024-01-01 15:18:00,336.09,331.05,75,-403.12,-1.6,LOSS
ATM_CALL,2024-01-01 15:27:00,2024-01-01 15:29:00,310.59,308.6,81,-186.27,-0.74,LOSS
ATM+1_CALL,2024-01-01 11:09:00,2024-01-01 11:27:00,182.16,218.59,137,4963.73,19.89,WIN
ATM+1_CALL,2024-01-01 11:28:00,2024-01-01 11:46:00,222.52,267.02,112,4957.03,19.89,WIN
ATM+1_CALL,2024-01-01 11:51:00,2024-01-01 12:24:00,271.75,326.1,92,4972.7,19.89,WIN
ATM+1_CALL,2024-01-01 12:33:00,2024-01-01 15:04:00,356.59,351.24,71,-404.9,-1.6,LOSS
ATM+1_CALL,2024-01-01 15:06:00,2024-01-01 15:10:00,341.83,336.7,74,-404.54,-1.6,LOSS
ATM+1_CALL,2024-01-01 15:18:00,2024-01-01 15:25:00,318.31,313.54,79,-402.16,-1.6,LOSS
ATM-1_CALL,2024-01-01 11:09:00,2024-01-01 11:30:00,171.75,206.1,145,4953.36,19.89,WIN
ATM-1_CALL,2024-01-01 11:32:00,2024-01-01 11:51:00,217.02,260.42,115,4964.01,19.89,WIN
ATM-1_CALL,2024-01-01 11:52:00,2024-01-01 12:14:00,265.86,319.03,94,4970.68,19.89,WIN
ATM-1_CALL,2024-01-01 12:17:00,2024-01-01 13:16:00,325.3,390.36,77,4982.07,19.89,WIN
ATM-1_CALL,2024-01-01 13:18:00,2024-01-01 14:38:00,387.33,381.52,65,-402.63,-1.6,LOSS
ATM-1_CALL,2024-01-01 14:42:00,2024-01-01 14:48:00,376.66,371.01,67,-403.59,-1.6,LOSS
ATM-1_CALL,2024-01-01 14:56:00,2024-01-01 15:00:00,364.73,359.26,69,-402.47,-1.6,LOSS
ATM-1_CALL,2024-01-01 15:04:00,2024-01-01 15:11:00,352.86,347.57,72,-406.3,-1.6,LOSS
ATM-1_CALL,2024-01-01 15:12:00,2024-01-01 15:20:00,346.01,340.82,73,-403.95,-1.6,LOSS
ATM-1_CALL,2024-01-01 15:27:00,2024-01-01 15:29:00,330.28,327.47,77,-241.69,-0.95,LOSS
