Strike,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Return %,Status
ATM_CALL,2022-03-08 13:45:00,2022-03-08 13:48:00,190.95,188.09,130,-396.99,-1.6,LOSS
ATM_CALL,2022-03-08 13:55:00,2022-03-08 13:56:00,210.7,207.54,118,-397.62,-1.6,LOSS
ATM_CALL,2022-03-08 14:00:00,2022-03-08 14:08:00,187.9,185.08,132,-396.66,-1.6,LOSS
ATM_CALL,2022-03-08 14:10:00,2022-03-08 14:11:00,195.85,192.91,127,-397.78,-1.6,LOSS
ATM_CALL,2022-03-09 12:00:00,2022-03-09 12:01:00,122.3,120.47,204,-399.0,-1.6,LOSS
ATM_CALL,2022-03-09 12:20:00,2022-03-09 12:21:00,130.2,128.25,191,-397.7,-1.6,LOSS
ATM_CALL,2022-03-09 12:25:00,2022-03-09 12:27:00,131.85,129.87,189,-398.53,-1.6,LOSS
ATM_CALL,2022-03-09 12:30:00,2022-03-09 12:31:00,111.5,109.83,223,-397.65,-1.6,LOSS
ATM_CALL,2022-03-10 09:20:00,2022-03-10 09:21:00,59.0,58.12,422,-398.18,-1.6,LOSS
ATM_CALL,2022-03-10 09:25:00,2022-03-10 09:26:00,77.0,75.85,323,-397.75,-1.6,LOSS
ATM_CALL,2022-03-10 09:30:00,2022-03-10 09:31:00,69.55,68.51,358,-398.2,-1.6,LOSS
ATM_CALL,2022-03-11 09:55:00,2022-03-11 09:56:00,249.1,245.36,99,-394.39,-1.6,LOSS
ATM_CALL,2022-03-11 14:45:00,2022-03-11 14:46:00,222.9,219.56,111,-395.68,-1.6,LOSS
ATM_CALL,2022-03-11 15:05:00,2022-03-11 15:06:00,228.45,225.02,108,-394.58,-1.6,LOSS
ATM_CALL,2022-03-14 09:20:00,2022-03-14 09:26:00,194.2,191.29,128,-397.54,-1.6,LOSS
ATM_CALL,2022-03-14 09:35:00,2022-03-14 09:36:00,217.9,214.63,114,-397.26,-1.6,LOSS
ATM_CALL,2022-03-14 10:00:00,2022-03-14 10:02:00,188.95,186.12,131,-395.85,-1.6,LOSS
ATM_CALL,2022-03-14 10:05:00,2022-03-14 10:12:00,193.25,190.35,128,-395.59,-1.6,LOSS
ATM_CALL,2022-03-14 11:00:00,2022-03-14 11:02:00,209.8,206.65,118,-395.92,-1.6,LOSS
ATM_CALL,2022-03-14 11:30:00,2022-03-14 11:31:00,205.65,202.57,120,-394.66,-1.6,LOSS
ATM_CALL,2022-03-14 12:55:00,2022-03-14 13:05:00,195.8,192.86,126,-394.55,-1.6,LOSS
ATM_CALL,2022-03-14 14:15:00,2022-03-14 14:19:00,209.05,205.91,118,-394.5,-1.6,LOSS
ATM_CALL,2022-03-14 14:20:00,2022-03-14 14:50:00,192.3,189.42,128,-393.65,-1.6,LOSS
ATM_CALL,2022-03-16 09:20:00,2022-03-16 09:21:00,122.45,120.61,202,-395.57,-1.6,LOSS
ATM_CALL,2022-03-16 09:25:00,2022-03-16 09:28:00,123.0,121.16,201,-395.38,-1.6,LOSS
ATM_CALL,2022-03-16 09:30:00,2022-03-16 09:33:00,120.95,119.14,204,-394.6,-1.6,LOSS
ATM_CALL,2022-03-16 09:35:00,2022-03-16 09:36:00,146.95,144.75,168,-394.82,-1.6,LOSS
ATM_CALL,2022-03-16 11:50:00,2022-03-16 11:51:00,140.5,138.39,176,-395.46,-1.6,LOSS
ATM_CALL,2022-03-16 15:00:00,2022-03-16 15:01:00,123.35,148.02,200,4906.86,19.89,WIN
ATM_CALL,2022-03-16 15:05:00,2022-03-16 15:06:00,126.6,124.7,196,-396.83,-1.6,LOSS
ATM_CALL,2022-03-16 15:10:00,2022-03-16 15:11:00,147.3,145.09,168,-395.76,-1.6,LOSS
ATM_CALL,2022-03-16 15:15:00,2022-03-16 15:16:00,121.55,119.73,204,-396.55,-1.6,LOSS
ATM_CALL,2022-03-17 09:20:00,2022-03-17 09:21:00,75.55,74.42,328,-396.3,-1.6,LOSS
ATM_CALL,2022-03-17 09:25:00,2022-03-17 09:26:00,67.25,66.24,368,-395.78,-1.6,LOSS
ATM_CALL,2022-03-17 09:30:00,2022-03-17 09:32:00,60.75,59.84,408,-396.39,-1.6,LOSS
ATM_CALL,2022-03-17 11:35:00,2022-03-17 11:36:00,44.25,43.59,560,-396.29,-1.6,LOSS
ATM_CALL,2022-03-17 11:40:00,2022-03-17 11:41:00,44.85,44.18,552,-395.93,-1.6,LOSS
ATM_CALL,2022-03-17 11:45:00,2022-03-17 11:54:00,43.7,52.44,566,4919.63,19.89,WIN
ATM_CALL,2022-03-17 11:55:00,2022-03-17 11:56:00,53.4,52.6,466,-397.96,-1.6,LOSS
ATM_CALL,2022-03-17 12:40:00,2022-03-17 12:41:00,61.6,60.68,403,-397.01,-1.6,LOSS
ATM_CALL,2022-03-17 14:10:00,2022-03-17 14:11:00,28.05,33.66,886,4943.12,19.89,WIN
ATM_CALL,2022-03-22 12:45:00,2022-03-22 12:48:00,169.3,166.76,147,-398.01,-1.6,LOSS
ATM_CALL,2022-03-22 12:50:00,2022-03-22 12:52:00,175.1,172.47,142,-397.64,-1.6,LOSS
ATM_CALL,2022-03-22 12:55:00,2022-03-22 12:56:00,174.7,172.08,142,-396.73,-1.6,LOSS
ATM_CALL,2022-03-22 13:00:00,2022-03-22 13:13:00,153.95,184.74,162,4960.55,19.89,WIN
ATM_CALL,2022-03-22 13:15:00,2022-03-22 13:16:00,164.0,161.54,152,-398.66,-1.6,LOSS
ATM_CALL,2022-03-23 09:20:00,2022-03-23 09:21:00,122.05,120.22,205,-400.14,-1.6,LOSS
ATM_CALL,2022-03-23 09:25:00,2022-03-23 09:27:00,114.0,112.29,219,-399.27,-1.6,LOSS
ATM_CALL,2022-03-23 14:35:00,2022-03-23 14:36:00,102.1,100.57,245,-400.04,-1.6,LOSS
