Date,Breakout Type,Entry Time,Underlying Entry Price,OR High,OR Low,OR Width,Gap %,Inside Day,Outside Day,Relation PDH/PDL,Days To Expiry,Day Of Week,Max Continuation,Max Adverse,Sustained,Failed,ATR,ADX,RSI,VWAP Dist,ATM MFE %,ATM MAE %,ATM Peak Time,ATM Time To Peak Min,ATM Decay %,ATM Gamma Eff,ATM Expansion Quality Score,ATM Peak Exhaustion Score,ATM Expected Opportunity Score,ATM Time To 50%,ATM Time Above 50%,ATM Exit Hybrid Return %,ATM Exit Hybrid Capture Eff,ATM Exit Hybrid Retention Ratio,ATM Exit Hybrid Lost Profit,Volatility Regime,Trend Regime,Auction Archetype,Failure Reason
2025-09-23,bullish,2025-09-23 14:08:00 +0530,25260.9,25250.8496,25185.0,65.84960000000137,0.0,false,false,inside,4,Tuesday,1.000399999997171,109.95000000000073,false,true,,,,,45.09,-99.86,2025-09-23 14:14:00 +0530,6,99.9,45.072,55,100,0,,0,-6.36,-0.1411,0.0,18.6,normal,mean_reverting,open_test_drive,vwap_reclaimed
2025-09-24,bearish,2025-09-24 09:31:00 +0530,25056.2,25149.8496,25061.5,88.34960000000137,0.0,false,false,inside,4,Wednesday,28.750800000001618,85.84999999999854,false,true,,,,,4.39,-35.8,2025-09-24 09:37:00 +0530,6,38.5,0.153,12,100,0,,0,-17.32,-3.9444,0.0,22.25,normal,mean_reverting,open_test_drive,vwap_reclaimed
2025-09-25,bearish,2025-09-25 10:47:00 +0530,25001.45,25092.6992,25003.9004,88.79880000000048,0.0,false,false,inside,4,Thursday,123.14919999999984,43.45000000000073,true,false,,,,,24.25,-28.47,2025-09-25 12:10:00 +0530,83,42.43,0.197,28,100,0,,0,-2.66,-0.1096,0.0,20.75,normal,mean_reverting,open_rejection_reverse,none
2025-09-26,bearish,2025-09-26 09:31:00 +0530,24776.65,24868.5996,24785.1504,83.44920000000275,0.0,false,false,inside,4,Friday,147.20080000000235,49.54999999999927,true,false,,,,,19.52,-29.35,2025-09-26 14:24:00 +0530,293,30.39,0.133,32,100,0,,0,-20.32,-1.0408,0.0,30.0,normal,trending,open_test_drive,none
2025-09-29,bullish,2025-09-29 09:44:00 +0530,24746.2,24743.75,24668.1504,75.59960000000137,0.0,false,false,inside,4,Monday,45.10080000000016,140.00080000000162,false,true,,,,,39.84,-49.84,2025-09-29 11:37:00 +0530,113,64.13,0.883,13,100,0,,0,11.85,0.2974,0.2974,25.75,normal,trending,open_rejection_reverse,vwap_reclaimed
2025-09-29,bearish,2025-09-29 12:01:00 +0530,24665.9,24743.75,24668.1504,75.59960000000137,0.0,false,false,inside,4,Monday,59.700800000002346,80.0,true,false,,,,,47.84,-28.93,2025-09-29 13:04:00 +0530,63,51.93,0.801,34,100,23,,0,4.44,0.0927,0.0927,20.55,normal,trending,open_rejection_reverse,none
2025-09-30,bearish,2025-09-30 09:31:00 +0530,24656.2,24731.8008,24668.0996,63.70119999999952,0.0,false,false,inside,4,Tuesday,68.50080000000162,31.5,true,false,,,,,66.3,-99.88,2025-09-30 10:01:00 +0530,30,99.93,0.968,45,100,0,1,0,7.49,0.1129,0.1129,24.35,normal,mean_reverting,open_test_drive,none
2025-10-01,bullish,2025-10-01 09:34:00 +0530,24661.85,24661.8496,24605.9492,55.900400000002264,0.0,false,false,inside,4,Wednesday,206.09920000000056,44.14999999999782,true,false,,,,,11.66,-28.64,2025-10-01 12:24:00 +0530,170,36.09,0.057,28,100,0,,0,-13.82,-1.186,0.0,35.85,normal,mean_reverting,open_auction,none
2025-10-03,bullish,2025-10-03 14:37:00 +0530,24857.35,24855.6992,24747.5508,108.14839999999822,0.0,false,false,inside,4,Friday,47.450800000002346,0.0,false,true,,,,,12.98,-26.63,2025-10-03 14:49:00 +0530,12,32.71,0.274,18,100,0,,0,-22.1,-1.7021,0.0,31.75,normal,trending,open_auction,vwap_reclaimed
2025-10-06,bearish,2025-10-06 09:31:00 +0530,24887.0,24943.0508,24897.8496,45.20119999999952,0.0,false,false,inside,4,Monday,0.5999999999985448,208.9491999999991,false,true,,,,,32.23,-50.99,2025-10-06 09:38:00 +0530,7,62.93,53.71,53,100,0,,0,-4.49,-0.1393,0.0,20.45,normal,trending,failed_auction,vwap_reclaimed
2025-10-06,bullish,2025-10-06 12:01:00 +0530,24992.0,24943.0508,24897.8496,45.20119999999952,0.0,false,false,inside,4,Monday,103.94919999999911,1.75,true,false,,,,,42.65,-32.54,2025-10-06 13:47:00 +0530,106,52.71,0.41,27,100,11,,0,1.58,0.037,0.037,26.0,normal,trending,failed_auction,none
2025-10-07,bullish,2025-10-07 09:41:00 +0530,25141.4,25139.6992,25076.3008,63.39839999999822,0.0,false,false,inside,4,Tuesday,79.50039999999717,55.5,true,false,,,,,97.57,-98.65,2025-10-07 10:31:00 +0530,50,99.32,1.227,46,100,0,6,22,9.85,0.101,0.101,32.5,normal,trending,open_auction,none
2025-10-08,bullish,2025-10-08 09:32:00 +0530,25180.5,25179.0508,25078.0,101.05080000000089,0.0,false,false,inside,4,Wednesday,12.0,172.0,false,true,,,,,1.95,-39.55,2025-10-08 09:33:00 +0530,1,40.7,0.163,18,100,0,,0,-19.81,-10.1579,0.0,31.8,normal,mean_reverting,trend_from_open,vwap_reclaimed
2025-10-08,bearish,2025-10-08 12:01:00 +0530,25047.05,25179.0508,25078.0,101.05080000000089,0.0,false,false,inside,4,Wednesday,38.54999999999927,87.29999999999927,false,true,,,,,15.78,-31.16,2025-10-08 14:54:00 +0530,173,36.76,0.409,12,100,0,,0,-0.55,-0.0347,0.0,16.4,normal,mean_reverting,trend_from_open,vwap_reclaimed
2025-10-09,bullish,2025-10-09 09:31:00 +0530,25115.25,25111.5,25039.0996,72.40039999999863,0.0,false,false,inside,4,Thursday,84.0,90.95000000000073,true,false,,,,,28.08,-25.32,2025-10-09 12:40:00 +0530,189,41.69,0.334,29,100,0,,0,-11.37,-0.4051,0.0,44.4,normal,trending,failed_auction,none
2025-10-10,bullish,2025-10-10 09:32:00 +0530,25248.9,25242.0508,25156.8496,85.20119999999952,0.0,false,false,inside,4,Friday,81.84999999999854,13.400000000001455,true,false,,,,,35.19,-16.15,2025-10-10 10:36:00 +0530,64,34.74,0.43,36,100,34,,0,2.64,0.0751,0.0751,33.85,normal,trending,trend_from_open,none
2025-10-13,bearish,2025-10-13 09:32:00 +0530,25165.1,25241.9492,25175.8008,66.14839999999822,0.0,false,false,inside,4,Monday,12.799199999997654,102.20080000000235,false,true,,,,,35.42,-41.61,2025-10-13 09:46:00 +0530,14,56.88,2.767,40,100,0,,0,-1.79,-0.0505,0.0,24.95,normal,mean_reverting,failed_auction,vwap_reclaimed
2025-10-13,bullish,2025-10-13 14:27:00 +0530,25251.9,25241.9492,25175.8008,66.14839999999822,0.0,false,false,inside,4,Monday,15.400799999999435,36.650000000001455,false,true,,,,,23.97,-23.58,2025-10-13 15:13:00 +0530,46,36.13,1.556,29,100,0,,0,4.13,0.1725,0.1725,12.95,normal,mean_reverting,failed_auction,vwap_reclaimed
2025-10-14,bearish,2025-10-14 09:40:00 +0530,25249.45,25310.35,25255.4,54.94999999999709,0.0,false,false,inside,4,Tuesday,188.90000000000146,14.349999999998545,true,false,,,,,64.29,-99.88,2025-10-14 10:22:00 +0530,42,99.93,0.34,33,100,0,21,3,-15.75,-0.245,0.0,34.3,normal,mean_reverting,open_test_drive,none
2025-10-15,bullish,2025-10-15 09:31:00 +0530,25262.45,25257.25,25159.35,97.90000000000146,0.0,false,false,inside,4,Wednesday,102.70000000000073,53.35000000000218,true,false,,,,,6.53,-27.29,2025-10-15 11:29:00 +0530,118,31.75,0.064,30,100,0,,0,-18.51,-2.8364,0.0,41.05,normal,mean_reverting,open_test_drive,none
2025-10-16,bullish,2025-10-16 09:32:00 +0530,25435.35,25430.3008,25376.8496,53.45119999999952,0.0,false,false,inside,4,Thursday,190.05040000000008,23.349999999998545,true,false,,,,,22.75,-98.99,2025-10-16 09:39:00 +0530,7,99.17,0.12,41,100,0,,0,-6.53,-0.2868,0.0,33.2,normal,trending,opening_drive,none
2025-10-17,bullish,2025-10-17 09:34:00 +0530,25606.55,25604.6504,25508.5996,96.05079999999725,0.0,false,false,inside,4,Friday,174.95000000000073,44.0,true,false,,,,,28.75,-32.14,2025-10-17 11:34:00 +0530,120,47.3,0.164,25,100,0,,0,4.19,0.1457,0.1457,26.1,normal,mean_reverting,open_test_drive,none
2025-10-20,bearish,2025-10-20 09:47:00 +0530,25805.05,25926.1992,25809.5996,116.59959999999774,0.0,false,false,inside,4,Monday,13.5,105.20000000000073,false,true,,,,,9.74,-99.45,2025-10-20 10:04:00 +0530,17,99.5,0.721,12,100,0,,0,-12.07,-1.2394,0.0,15.9,normal,mean_reverting,open_auction,vwap_reclaimed
2025-10-21,bearish,2025-10-21 14:31:00 +0530,25860.15,25934.3496,25873.5508,60.79880000000048,0.0,false,false,inside,4,Tuesday,33.849200000000565,12.19999999999709,false,true,,,,,13.18,-7.5,2025-10-21 14:44:00 +0530,13,3.33,0.389,34,75,3,,0,-1.07,-0.0813,0.0,15.3,normal,mean_reverting,open_auction,vwap_reclaimed
2025-10-23,bullish,2025-10-23 09:32:00 +0530,26069.3,26066.9004,25991.6992,75.20119999999952,0.0,false,false,inside,4,Thursday,34.89919999999984,206.85080000000016,false,true,,,,,2.5,-32.29,2025-10-23 09:33:00 +0530,1,33.94,0.072,24,100,0,,0,-13.75,-5.5,0.0,31.2,normal,trending,open_rejection_reverse,vwap_reclaimed
2025-10-23,bearish,2025-10-23 13:59:00 +0530,25992.7,26066.9004,25991.6992,75.20119999999952,0.0,false,false,inside,4,Thursday,130.25080000000162,4.149999999997817,true,false,,,,,10.03,-28.6,2025-10-23 14:05:00 +0530,6,35.11,0.077,38,100,0,,0,-14.53,-1.4489,0.0,21.55,normal,trending,open_rejection_reverse,none
2025-10-24,bearish,2025-10-24 10:20:00 +0530,25834.9,25944.1504,25840.3008,103.84959999999774,0.0,false,false,inside,4,Friday,116.70080000000235,39.79999999999927,true,false,,,,,20.21,-34.75,2025-10-24 13:50:00 +0530,210,39.13,0.173,28,100,0,,0,-15.85,-0.7844,0.0,34.35,normal,trending,open_auction,none
2025-10-27,bullish,2025-10-27 09:33:00 +0530,25891.85,25891.5,25827.0,64.5,0.0,false,false,inside,4,Monday,114.09920000000056,7.149999999997817,true,false,,,,,34.94,-34.9,2025-10-27 10:25:00 +0530,52,51.75,0.306,28,100,0,,0,-0.49,-0.0141,0.0,39.65,normal,mean_reverting,open_test_drive,none
2025-10-28,bullish,2025-10-28 09:33:00 +0530,26015.45,26005.8496,25929.6504,76.19920000000275,0.0,false,false,inside,4,Tuesday,26.249199999998382,205.39919999999984,false,true,,,,,51.78,-99.93,2025-10-28 09:43:00 +0530,10,99.95,1.973,54,100,0,5,0,3.57,0.0689,0.0689,32.45,normal,trending,open_test_drive,vwap_reclaimed
2025-10-28,bearish,2025-10-28 12:01:00 +0530,25851.45,26005.8496,25929.6504,76.19920000000275,0.0,false,false,inside,4,Tuesday,41.39919999999984,116.70000000000073,false,true,,,,,46.97,-97.49,2025-10-28 12:06:00 +0530,5,98.29,1.134,44,100,0,,0,36.15,0.7697,0.7697,4.1,normal,trending,open_test_drive,vwap_reclaimed
2025-10-29,bearish,2025-10-29 09:40:00 +0530,25965.7,26022.8496,25966.0,56.849600000001374,0.0,false,false,inside,4,Wednesday,5.399199999999837,132.14999999999782,false,true,,,,,19.78,-19.39,2025-10-29 09:51:00 +0530,11,32.7,3.664,44,100,0,,0,3.24,0.1637,0.1637,18.9,normal,mean_reverting,failed_auction,vwap_reclaimed
2025-10-29,bullish,2025-10-29 12:01:00 +0530,26035.9,26022.8496,25966.0,56.849600000001374,0.0,false,false,inside,4,Wednesday,61.94999999999709,20.600000000002183,true,false,,,,,17.03,-15.32,2025-10-29 12:31:00 +0530,30,27.64,0.275,38,100,0,,0,5.65,0.3317,0.3317,21.05,normal,mean_reverting,failed_auction,none
2025-10-30,bearish,2025-10-30 09:32:00 +0530,25958.4,26032.0508,25963.8496,68.20119999999952,0.0,false,false,inside,4,Thursday,113.15000000000146,16.599999999998545,true,false,,,,,22.57,-26.4,2025-10-30 09:49:00 +0530,17,39.95,0.199,35,100,0,,0,-1.29,-0.0571,0.0,27.75,normal,mean_reverting,open_test_drive,none
2025-10-31,bullish,2025-10-31 09:33:00 +0530,25931.25,25927.8,25822.1,105.70000000000073,0.0,false,false,inside,4,Friday,22.5,220.04999999999927,false,true,,,,,27.9,-23.4,2025-10-31 15:25:00 +0530,352,21.75,1.24,29,100,0,,0,-1.84,-0.0659,0.0,39.65,normal,mean_reverting,open_test_drive,vwap_reclaimed
2025-10-31,bearish,2025-10-31 12:01:00 +0530,25819.85,25927.8,25822.1,105.70000000000073,0.0,false,false,inside,4,Friday,108.64999999999782,14.900000000001455,true,false,,,,,29.44,-36.65,2025-10-31 12:11:00 +0530,10,51.06,0.271,41,100,0,,0,-0.26,-0.0087,0.0,23.25,normal,mean_reverting,open_test_drive,none
2025-11-03,bearish,2025-11-03 09:31:00 +0530,25657.4,25738.75,25659.2,79.54999999999927,0.0,false,false,inside,4,Monday,11.900000000001455,145.6999999999971,false,true,,,,,30.58,-27.16,2025-11-03 09:35:00 +0530,4,44.22,2.57,58,100,8,,0,13.32,0.4355,0.4355,11.6,normal,trending,open_rejection_reverse,vwap_reclaimed
2025-11-03,bullish,2025-11-03 12:48:00 +0530,25742.15,25738.75,25659.2,79.54999999999927,0.0,false,false,inside,4,Monday,60.94999999999709,15.200000000000728,true,false,,,,,22.88,-23.23,2025-11-03 14:01:00 +0530,73,37.52,0.375,33,100,0,,0,0.53,0.0232,0.0232,18.95,normal,trending,open_rejection_reverse,none
2025-11-04,bearish,2025-11-04 09:31:00 +0530,25708.3,25787.4,25722.4,65.0,0.0,false,false,inside,4,Tuesday,129.89999999999782,13.950000000000728,true,false,,,,,19.6,-97.24,2025-11-04 09:35:00 +0530,4,97.69,0.151,51,100,0,,0,-4.88,-0.2488,0.0,13.3,normal,trending,open_rejection_reverse,none
2025-11-06,bearish,2025-11-06 10:10:00 +0530,25571.2,25679.15,25587.2,91.95000000000073,0.0,false,false,inside,4,Thursday,79.65000000000146,45.64999999999782,true,false,,,,,14.33,-27.01,2025-11-06 10:37:00 +0530,27,36.16,0.18,32,100,0,,0,5.98,0.4172,0.4172,8.8,normal,trending,open_auction,none
2025-11-07,bearish,2025-11-07 09:35:00 +0530,25320.2,25447.1,25325.15,121.94999999999709,0.0,false,false,inside,4,Friday,1.75,231.04999999999927,false,true,,,,,42.88,-17.04,2025-11-07 13:26:00 +0530,231,41.93,24.5,30,100,39,,0,-3.36,-0.0783,0.0,36.5,normal,trending,open_test_drive,vwap_reclaimed
2025-11-07,bullish,2025-11-07 12:03:00 +0530,25448.65,25447.1,25325.15,121.94999999999709,0.0,false,false,inside,4,Friday,102.59999999999854,10.650000000001455,true,false,,,,,18.76,-31.92,2025-11-07 13:50:00 +0530,107,35.35,0.183,31,100,0,,0,-1.41,-0.0751,0.0,20.75,normal,trending,open_test_drive,none
2025-11-10,bullish,2025-11-10 09:52:00 +0530,25591.75,25591.45,25503.5,87.95000000000073,0.0,false,false,inside,4,Monday,61.70000000000073,39.45000000000073,true,false,,,,,37.79,-29.31,2025-11-10 15:16:00 +0530,324,8.05,0.613,49,100,28,,0,-7.44,-0.1969,0.0,34.65,normal,trending,open_auction,none
2025-11-11,bearish,2025-11-11 09:34:00 +0530,25503.1,25637.6,25513.35,124.25,0.0,false,false,inside,4,Tuesday,53.849999999998545,212.70000000000073,true,false,,,,,54.22,-99.54,2025-11-11 09:44:00 +0530,10,99.7,1.007,62,100,0,9,0,-8.22,-0.1516,0.0,27.35,normal,mean_reverting,open_test_drive,none
2025-11-11,bullish,2025-11-11 13:39:00 +0530,25641.55,25637.6,25513.35,124.25,0.0,false,false,inside,4,Tuesday,74.25,19.299999999999272,true,false,,,,,76.82,-99.8,2025-11-11 13:50:00 +0530,11,99.89,1.035,62,100,0,9,6,69.55,0.9054,0.9054,1.85,normal,mean_reverting,open_test_drive,none
2025-11-12,bearish,2025-11-12 09:31:00 +0530,25791.45,25850.2,25791.1,59.10000000000218,0.0,false,false,inside,4,Wednesday,10.299999999999272,143.09999999999854,false,true,,,,,16.86,-16.15,2025-11-12 09:41:00 +0530,10,28.25,1.637,41,100,0,,0,3.08,0.1828,0.1828,15.65,normal,trending,failed_auction,vwap_reclaimed
2025-11-12,bullish,2025-11-12 12:01:00 +0530,25888.2,25850.2,25791.1,59.10000000000218,0.0,false,false,inside,4,Wednesday,46.349999999998545,34.650000000001455,false,true,,,,,23.0,-7.15,2025-11-12 15:18:00 +0530,197,4.07,0.496,30,100,15,,0,4.84,0.2102,0.2102,27.05,normal,trending,failed_auction,vwap_reclaimed
2025-11-13,bullish,2025-11-13 10:25:00 +0530,25912.15,25906.8,25808.4,98.39999999999782,0.0,false,false,inside,4,Thursday,98.54999999999927,46.05000000000291,true,false,,,,,15.38,-19.2,2025-11-13 15:19:00 +0530,294,19.55,0.156,37,100,0,,0,0.0,0.0,0.0,23.35,normal,mean_reverting,open_auction,none
2025-11-14,bullish,2025-11-14 09:31:00 +0530,25827.5,25826.75,25766.3,60.45000000000073,0.0,false,false,inside,4,Friday,112.70000000000073,86.70000000000073,true,false,,,,,19.14,-39.09,2025-11-14 09:35:00 +0530,4,48.88,0.17,51,100,0,,0,2.41,0.1257,0.1257,24.7,normal,mean_reverting,open_auction,none
2025-11-14,bearish,2025-11-14 13:45:00 +0530,25758.25,25826.75,25766.3,60.45000000000073,0.0,false,false,inside,4,Friday,17.450000000000728,181.95000000000073,false,true,,,,,25.56,-28.11,2025-11-14 15:00:00 +0530,75,33.32,1.465,28,100,0,,0,-8.52,-0.3333,0.0,33.4,normal,mean_reverting,open_auction,vwap_reclaimed
2025-11-17,bullish,2025-11-17 09:31:00 +0530,25976.2,25975.65,25906.35,69.30000000000291,0.0,false,false,inside,4,Monday,48.0,61.10000000000218,false,true,,,,,3.76,-45.97,2025-11-17 09:33:00 +0530,2,47.93,0.078,13,100,0,,0,-0.91,-0.241,0.0,5.15,normal,trending,open_rejection_reverse,vwap_reclaimed
2025-11-18,bearish,2025-11-18 09:50:00 +0530,25926.55,26029.85,25930.15,99.69999999999709,0.0,false,false,inside,4,Tuesday,50.04999999999927,70.60000000000218,true,false,,,,,41.53,-99.89,2025-11-18 10:00:00 +0530,10,99.92,0.83,55,100,0,,0,-5.61,-0.1351,0.0,21.85,normal,trending,open_auction,none
2025-11-19,bullish,2025-11-19 10:08:00 +0530,25934.7,25933.65,25856.2,77.45000000000073,0.0,false,false,inside,4,Wednesday,139.95000000000073,16.900000000001455,true,false,,,,,20.15,-9.04,2025-11-19 12:51:00 +0530,163,19.67,0.144,38,100,3,,0,12.45,0.6179,0.6179,11.5,normal,trending,open_auction,none
2025-11-20,bearish,2025-11-20 09:44:00 +0530,26077.1,26136.0,26080.5,55.5,0.0,false,false,inside,4,Thursday,13.899999999997817,169.5500000000029,false,true,,,,,5.27,-31.75,2025-11-20 09:45:00 +0530,1,35.16,0.379,42,100,0,,0,-15.0,-2.8472,0.0,27.7,normal,trending,open_auction,vwap_reclaimed
2025-11-20,bullish,2025-11-20 12:01:00 +0530,26150.35,26136.0,26080.5,55.5,0.0,false,false,inside,4,Thursday,96.30000000000291,15.0,true,false,,,,,22.35,-16.75,2025-11-20 13:54:00 +0530,113,24.51,0.232,37,100,0,,0,-2.27,-0.1015,0.0,32.55,normal,trending,open_auction,none
2025-11-21,bullish,2025-11-21 09:33:00 +0530,26172.95,26169.95,26094.45,75.5,0.0,false,false,inside,4,Friday,6.25,120.75,false,true,,,,,8.18,-29.66,2025-11-21 11:42:00 +0530,129,34.98,1.309,24,100,0,,0,-7.91,-0.9671,0.0,20.95,normal,mean_reverting,trend_from_open,vwap_reclaimed
2025-11-21,bearish,2025-11-21 12:01:00 +0530,26087.05,26169.95,26094.45,75.5,0.0,false,false,inside,4,Friday,34.849999999998545,92.15000000000146,false,true,,,,,17.82,-17.42,2025-11-21 15:06:00 +0530,185,27.26,0.511,18,100,0,,0,-1.56,-0.0876,0.0,19.25,normal,mean_reverting,trend_from_open,vwap_reclaimed
2025-11-24,bearish,2025-11-24 09:36:00 +0530,26081.9,26137.55,26082.3,55.25,0.0,false,false,inside,4,Monday,169.75,60.89999999999782,true,false,,,,,11.76,-51.59,2025-11-24 09:47:00 +0530,11,56.68,0.069,27,100,0,,0,-21.22,-1.8042,0.0,26.5,normal,trending,open_test_drive,none
2025-11-25,bullish,2025-11-25 10:11:00 +0530,26008.9,26005.45,25924.15,81.29999999999927,0.0,false,false,inside,4,Tuesday,23.69999999999709,151.40000000000146,false,true,,,,,8.26,-99.93,2025-11-25 10:14:00 +0530,3,99.93,0.349,21,100,0,,0,-9.05,-1.0948,0.0,12.15,normal,trending,open_auction,vwap_reclaimed
2025-11-25,bearish,2025-11-25 14:55:00 +0530,25921.15,26005.45,25924.15,81.29999999999927,0.0,false,false,inside,4,Tuesday,63.650000000001455,11.44999999999709,true,false,,,,,0.0,-99.88,2025-11-25 14:55:00 +0530,0,99.88,0.0,20,100,0,,0,-57.23,0.0,0.0,24.15,normal,trending,open_auction,none
2025-11-26,bullish,2025-11-26 09:31:00 +0530,25991.5,25983.9,25842.95,140.95000000000073,0.0,false,false,inside,4,Wednesday,223.65000000000146,4.349999999998545,true,false,,,,,30.29,-16.37,2025-11-26 09:52:00 +0530,21,35.81,0.135,37,100,27,,0,7.4,0.2442,0.2442,35.6,normal,trending,open_auction,none
2025-11-27,bullish,2025-11-27 10:08:00 +0530,26299.45,26295.55,26208.9,86.64999999999782,0.0,false,false,inside,4,Thursday,11.0,157.54999999999927,false,true,,,,,18.86,-19.93,2025-11-27 10:30:00 +0530,22,32.63,1.714,34,100,0,,0,-3.99,-0.2118,0.0,29.75,normal,trending,open_rejection_reverse,vwap_reclaimed
2025-11-27,bearish,2025-11-27 13:12:00 +0530,26198.15,26295.55,26208.9,86.64999999999782,0.0,false,false,inside,4,Thursday,56.25,36.04999999999927,true,false,,,,,10.79,-27.52,2025-11-27 13:16:00 +0530,4,34.58,0.192,46,100,0,,0,-8.7,-0.8058,0.0,21.85,normal,trending,open_rejection_reverse,none
2025-11-28,bullish,2025-11-28 09:35:00 +0530,26252.45,26251.75,26172.4,79.34999999999854,0.0,false,false,inside,4,Friday,28.299999999999272,60.54999999999927,false,true,,,,,26.19,-24.2,2025-11-28 09:37:00 +0530,2,39.93,0.925,46,100,0,,0,-3.17,-0.1211,0.0,32.4,normal,mean_reverting,failed_auction,vwap_reclaimed
2025-12-01,bearish,2025-12-01 10:00:00 +0530,26264.45,26325.8,26270.35,55.45000000000073,0.0,false,false,inside,4,Monday,140.25,26.399999999997817,true,false,,,,,6.59,-44.05,2025-12-01 12:23:00 +0530,143,47.51,0.047,22,100,0,,0,-30.24,-4.5922,0.0,28.8,normal,mean_reverting,open_auction,none
2025-12-02,bearish,2025-12-02 09:50:00 +0530,26071.85,26154.6,26077.45,77.14999999999782,0.0,false,false,inside,4,Tuesday,74.0,28.650000000001455,true,false,,,,,63.27,-99.32,2025-12-02 09:54:00 +0530,4,99.58,0.855,60,100,0,3,5,-5.99,-0.0946,0.0,25.45,normal,mean_reverting,open_auction,none
2025-12-03,bearish,2025-12-03 09:34:00 +0530,25947.35,26066.45,25954.35,112.10000000000218,0.0,false,false,inside,4,Wednesday,56.349999999998545,58.20000000000073,true,false,,,,,6.21,-28.5,2025-12-03 09:37:00 +0530,3,32.68,0.11,42,100,0,,0,-14.41,-2.3203,0.0,25.4,normal,mean_reverting,open_test_drive,none
2025-12-04,bullish,2025-12-04 09:31:00 +0530,25997.0,25996.85,25938.95,57.89999999999782,0.0,false,false,inside,4,Thursday,101.25,34.599999999998545,true,false,,,,,13.02,-21.32,2025-12-04 09:47:00 +0530,16,30.38,0.129,36,100,0,,0,-11.9,-0.9137,0.0,32.15,normal,mean_reverting,open_test_drive,none
2025-12-05,bullish,2025-12-05 10:05:00 +0530,26086.0,26061.95,25985.35,76.60000000000218,0.0,false,false,inside,4,Friday,116.59999999999854,78.75,true,false,,,,,20.11,-34.24,2025-12-05 10:28:00 +0530,23,45.25,0.172,30,100,0,,0,-7.59,-0.3776,0.0,32.65,normal,mean_reverting,open_test_drive,none
2025-12-08,bearish,2025-12-08 09:36:00 +0530,26116.3,26178.7,26127.25,51.45000000000073,0.0,false,false,inside,4,Monday,224.04999999999927,19.200000000000728,true,false,,,,,61.92,-27.28,2025-12-08 15:10:00 +0530,334,36.55,0.276,31,100,49,272,6,6.58,0.1062,0.1062,28.2,normal,trending,failed_auction,none
2025-12-09,bearish,2025-12-09 09:31:00 +0530,25773.2,25890.95,25797.05,93.90000000000146,0.0,false,false,inside,4,Tuesday,45.20000000000073,150.45000000000073,false,true,,,,,78.61,-87.47,2025-12-09 10:18:00 +0530,47,92.98,1.739,31,100,0,22,0,10.99,0.1398,0.1398,28.6,normal,trending,trend_from_open,vwap_reclaimed
2025-12-09,bullish,2025-12-09 12:08:00 +0530,25894.1,25890.95,25797.05,93.90000000000146,0.0,false,false,inside,4,Tuesday,29.55000000000291,92.5,false,true,,,,,49.01,-99.88,2025-12-09 12:24:00 +0530,16,99.92,1.659,38,100,0,,0,46.8,0.9548,0.9548,0.9,normal,trending,trend_from_open,vwap_reclaimed
2025-12-10,bullish,2025-12-10 09:31:00 +0530,25898.7,25893.45,25832.65,60.79999999999927,0.0,false,false,inside,4,Wednesday,48.95000000000073,164.15000000000146,false,true,,,,,16.74,-16.05,2025-12-10 10:28:00 +0530,57,28.09,0.342,17,100,0,,0,5.94,0.3548,0.3548,15.55,normal,mean_reverting,open_test_drive,vwap_reclaimed
2025-12-10,bearish,2025-12-10 12:02:00 +0530,25824.6,25893.45,25832.65,60.79999999999927,0.0,false,false,inside,4,Wednesday,90.04999999999927,35.35000000000218,true,false,,,,,25.46,-6.26,2025-12-10 12:36:00 +0530,34,25.28,0.283,40,100,11,,0,-2.04,-0.0801,0.0,29.0,normal,mean_reverting,open_test_drive,none
2025-12-11,bearish,2025-12-11 09:40:00 +0530,25719.55,25803.05,25727.15,75.89999999999782,0.0,false,false,inside,4,Thursday,26.299999999999272,203.25,false,true,,,,,20.13,-32.49,2025-12-11 09:43:00 +0530,3,43.8,0.765,42,100,0,,0,-3.98,-0.1977,0.0,25.75,normal,trending,open_test_drive,vwap_reclaimed
2025-12-11,bullish,2025-12-11 12:01:00 +0530,25852.3,25803.05,25727.15,75.89999999999782,0.0,false,false,inside,4,Thursday,70.5,11.5,true,false,,,,,8.84,-24.35,2025-12-11 12:03:00 +0530,2,30.49,0.125,58,100,0,,0,-9.13,-1.0332,0.0,24.5,normal,trending,open_test_drive,none
2025-12-12,bullish,2025-12-12 09:31:00 +0530,26020.3,26013.85,25963.1,50.75,0.0,false,false,inside,4,Friday,37.29999999999927,81.84999999999854,false,true,,,,,34.37,-22.18,2025-12-12 10:08:00 +0530,37,42.09,0.921,21,100,21,,0,-0.56,-0.0162,0.0,34.4,normal,trending,open_auction,vwap_reclaimed
2025-12-15,bearish,2025-12-15 09:46:00 +0530,25907.2,26007.2,25913.65,93.54999999999927,0.0,false,false,inside,4,Monday,0.6000000000021828,139.95000000000073,false,true,,,,,3.49,-47.75,2025-12-15 10:47:00 +0530,61,49.51,5.819,26,100,0,,0,-12.25,-3.5085,0.0,13.3,normal,trending,open_auction,vwap_reclaimed
