Date,Breakout Type,Strike Label,Entry Price,Peak Price,MFE %,MAE %,Time To Peak Min,Decay %,Elasticity,Gamma Eff,Expansion Quality Score,Peak Exhaustion Score,Expected Opportunity Score,Time To 50%,Time Above 50%,Hybrid Return %,Hybrid Capture Eff,Hybrid Retention Ratio,Hybrid Lost Profit,Trail 20 Return %,Trail 20 Capture Eff,Momentum Return %,Momentum Capture Eff,Volatility Regime,Trend Regime,Auction Archetype
2026-05-06,bearish,ATM+1,192.9,233.3,20.94,-21.54,210,35.13,31.701,0.131,30,100,0,,0,7.15,0.3416,0.3416,26.6,-3.25,-0.155,6.48,0.3094,normal,trending,open_test_drive
2026-05-06,bearish,ATM+2,216.45,260.95,20.56,-20.33,210,33.91,31.119,0.129,30,100,0,,0,7.42,0.3607,0.3607,28.45,-3.55,-0.1728,7.05,0.3427,normal,trending,open_test_drive
2026-05-06,bullish,ATM-2,312.3,341.0,9.19,-10.34,34,17.7,25.77,0.106,39,100,0,,0,4.87,0.5296,0.5296,13.5,-5.24,-0.5697,4.87,0.5296,normal,trending,open_test_drive
2026-05-06,bullish,ATM-1,279.9,307.05,9.7,-11.02,34,18.89,27.2,0.112,39,100,0,,0,4.7,0.4843,0.4843,14.0,-5.59,-0.5764,4.7,0.4843,normal,trending,open_test_drive
2026-05-06,bullish,ATM,246.9,275.4,11.54,-10.73,34,19.92,32.369,0.133,39,100,0,,0,5.87,0.5088,0.5088,14.0,-4.68,-0.4053,5.87,0.5088,normal,trending,open_test_drive
2026-05-06,bullish,ATM+1,218.05,244.8,12.27,-11.51,34,20.73,34.401,0.142,39,100,0,,0,6.37,0.5196,0.5196,12.85,-10.19,-0.8303,6.37,0.5196,normal,trending,open_test_drive
2026-05-06,bullish,ATM+2,191.15,215.55,12.76,-12.27,34,21.78,35.795,0.147,38,100,0,,0,6.88,0.5389,0.5389,11.25,-11.25,-0.8816,6.88,0.5389,normal,trending,open_test_drive
2026-05-07,bearish,ATM-2,131.3,146.15,11.31,-33.85,9,40.57,218.959,0.901,23,100,0,,0,-4.91,-0.4343,0.0,21.3,-10.95,-0.9684,0.99,0.0875,normal,trending,trend_from_open
2026-05-07,bearish,ATM-1,151.8,168.4,10.94,-31.46,9,38.21,211.708,0.871,24,100,0,,0,2.73,0.25,0.25,12.45,-11.25,-1.0289,0.63,0.0572,normal,trending,trend_from_open
2026-05-07,bearish,ATM,175.0,193.2,10.4,-29.14,9,35.82,201.342,0.829,24,100,0,,0,-4.74,-0.456,0.0,26.5,-11.68,-1.1231,0.57,0.0549,normal,trending,trend_from_open
2026-05-07,bearish,ATM+1,199.4,220.35,10.51,-26.76,9,33.72,203.404,0.837,25,100,0,,0,2.51,0.2387,0.2387,15.95,-11.59,-1.1036,1.13,0.1074,normal,trending,trend_from_open
2026-05-07,bearish,ATM+2,226.55,249.15,9.98,-24.52,9,31.37,193.128,0.795,26,100,0,,0,-3.75,-0.3761,0.0,31.1,-12.02,-1.2049,1.08,0.1084,normal,trending,trend_from_open
2026-05-07,bullish,ATM-2,260.95,277.4,6.3,-16.19,160,15.61,34.006,0.139,19,100,0,,0,-6.11,-0.9696,0.0,32.4,-15.57,-2.4699,-5.17,-0.8207,normal,trending,trend_from_open
2026-05-07,bullish,ATM-1,231.95,245.45,5.82,-17.53,160,16.81,31.397,0.128,18,100,0,,0,-8.0,-1.3741,0.0,32.05,-15.96,-2.743,-6.45,-1.1074,normal,trending,trend_from_open
2026-05-07,bullish,ATM,203.35,214.7,5.58,-18.29,160,17.33,30.109,0.123,18,100,0,,0,-8.53,-1.5286,0.0,28.7,-15.69,-2.8115,-7.01,-1.2555,normal,trending,trend_from_open
2026-05-07,bullish,ATM+1,177.8,187.1,5.23,-19.69,160,18.23,28.216,0.115,17,100,0,,0,-9.11,-1.7419,0.0,25.5,-15.86,-3.0323,-7.76,-1.4839,normal,trending,trend_from_open
2026-05-07,bullish,ATM+2,154.7,162.0,4.72,-21.01,4,24.57,25.455,0.104,21,100,0,,0,-9.89,-2.0959,0.0,22.6,-16.22,-3.4384,-8.6,-1.8219,normal,trending,trend_from_open
2026-05-08,bearish,ATM-2,107.9,125.55,16.36,-32.25,7,41.78,191.281,0.792,28,100,0,,0,7.23,0.4419,0.4419,9.85,-6.91,-0.4227,1.85,0.1133,normal,mean_reverting,open_test_drive
2026-05-08,bearish,ATM-1,126.75,147.7,16.53,-28.76,26,38.86,193.279,0.8,19,100,0,,0,9.35,0.5656,0.5656,9.1,-6.78,-0.41,2.17,0.1313,normal,mean_reverting,open_test_drive
2026-05-08,bearish,ATM,148.65,171.85,15.61,-25.73,26,35.76,182.504,0.756,20,100,0,,0,8.31,0.5323,0.5323,10.85,-7.51,-0.4815,2.52,0.1616,normal,mean_reverting,open_test_drive
2026-05-08,bearish,ATM+1,172.9,198.8,14.98,-23.45,26,33.43,175.167,0.725,20,100,0,,0,8.44,0.5637,0.5637,11.3,-8.02,-0.5351,2.26,0.1506,normal,mean_reverting,open_test_drive
2026-05-08,bearish,ATM+2,198.3,227.95,14.95,-20.65,26,30.97,174.844,0.724,22,100,0,,0,6.81,0.4553,0.4553,16.15,-8.04,-0.5376,3.08,0.2057,normal,mean_reverting,open_test_drive
2026-05-11,bearish,ATM-2,82.25,87.1,5.9,-53.8,7,56.37,15.405,0.064,26,100,0,,0,-17.69,-3.0,0.0,19.4,-15.43,-2.6165,-17.69,-3.0,normal,mean_reverting,open_test_drive
2026-05-11,bearish,ATM-1,102.4,108.6,6.05,-48.93,7,51.84,15.817,0.066,26,100,0,,0,-16.99,-2.8065,0.0,23.6,-15.86,-2.6194,-16.99,-2.8065,normal,mean_reverting,open_test_drive
2026-05-11,bearish,ATM,126.25,132.75,5.15,-45.82,7,48.47,13.45,0.056,26,100,0,,0,-16.04,-3.1154,0.0,26.75,-16.29,-3.1646,-16.04,-3.1154,normal,mean_reverting,open_test_drive
2026-05-11,bearish,ATM+1,153.4,160.9,4.89,-41.04,14,43.78,12.773,0.053,26,100,0,,0,-14.54,-2.9733,0.0,29.8,-16.79,-3.4347,-14.54,-2.9733,normal,mean_reverting,open_test_drive
2026-05-11,bearish,ATM+2,183.0,192.25,5.05,-37.54,14,40.55,13.205,0.055,28,100,0,,0,-13.61,-2.6919,0.0,34.15,-15.96,-3.1568,-13.61,-2.6919,normal,mean_reverting,open_test_drive
2026-05-11,bullish,ATM-2,168.0,207.55,23.54,-11.85,70,11.39,2092.096,8.719,46,100,3,,0,10.12,0.4298,0.4298,22.55,-6.02,-0.2559,13.33,0.5664,normal,mean_reverting,open_test_drive
2026-05-11,bullish,ATM-1,136.45,171.35,25.58,-13.23,70,13.07,2272.983,9.473,46,100,3,,0,12.13,0.4742,0.4742,18.35,-4.84,-0.1894,14.58,0.5702,normal,mean_reverting,open_test_drive
2026-05-11,bullish,ATM,108.95,138.4,27.03,-15.24,70,15.25,2402.163,10.011,45,100,3,,0,12.8,0.4737,0.4737,15.5,-3.33,-0.1233,15.33,0.5671,normal,mean_reverting,open_test_drive
2026-05-11,bullish,ATM+1,85.15,108.75,27.72,-16.5,70,17.2,2463.041,10.265,44,100,3,,0,11.98,0.4322,0.4322,13.4,-2.06,-0.0742,16.79,0.6059,normal,mean_reverting,open_test_drive
2026-05-11,bullish,ATM+2,65.4,83.95,28.36,-17.66,70,22.1,2520.638,10.505,41,100,3,,0,14.53,0.5121,0.5121,9.05,-1.1,-0.0388,18.12,0.6388,normal,mean_reverting,open_test_drive
2026-05-12,bearish,ATM-2,28.45,33.3,17.05,-99.82,2,99.85,14.144,0.06,51,100,0,,0,-44.99,-2.6392,0.0,17.65,-6.36,-0.3732,-0.88,-0.0515,normal,trending,open_test_drive
2026-05-12,bearish,ATM-1,46.3,52.6,13.61,-99.89,2,99.9,11.289,0.048,51,100,0,,0,-41.47,-3.0476,0.0,25.5,-9.11,-0.6698,-2.92,-0.2143,normal,trending,open_test_drive
2026-05-12,bearish,ATM,68.85,78.05,13.36,-99.85,2,99.87,11.086,0.047,51,100,0,,0,-34.42,-2.5761,0.0,32.9,-9.31,-0.6967,-0.44,-0.0326,normal,trending,open_test_drive
2026-05-12,bearish,ATM+1,98.7,120.55,22.14,-87.84,358,0.54,18.367,0.078,46,100,0,,0,-29.84,-1.3478,0.0,51.3,-11.04,-0.4989,-1.47,-0.0664,normal,trending,open_test_drive
2026-05-12,bearish,ATM+2,134.75,170.45,26.49,-59.78,358,0.41,21.981,0.093,46,100,0,,0,-25.31,-0.9552,0.0,69.8,-13.11,-0.495,-2.49,-0.0938,normal,trending,open_test_drive
2026-05-13,bearish,ATM-2,172.15,196.6,14.2,-17.34,32,27.62,34.847,0.149,36,100,0,,0,-0.29,-0.0204,0.0,24.95,-8.64,-0.6082,-0.29,-0.0204,normal,trending,open_test_drive
2026-05-13,bearish,ATM-1,191.3,217.65,13.77,-16.23,32,26.37,33.796,0.145,36,100,0,,0,-0.29,-0.0209,0.0,26.9,-8.98,-0.652,-0.29,-0.0209,normal,trending,open_test_drive
2026-05-13,bearish,ATM,212.75,240.85,13.21,-15.39,19,25.26,32.406,0.139,38,100,0,,0,-0.31,-0.0231,0.0,28.75,-9.43,-0.7142,-0.31,-0.0231,normal,trending,open_test_drive
2026-05-13,bearish,ATM+1,235.6,265.0,12.48,-14.69,19,24.15,30.617,0.131,38,100,0,,0,-0.32,-0.0255,0.0,30.15,-10.02,-0.8027,-0.32,-0.0255,normal,trending,open_test_drive
2026-05-13,bearish,ATM+2,262.0,292.85,11.77,-14.12,314,23.17,28.89,0.124,35,100,0,,0,-1.32,-0.1118,0.0,34.3,-10.58,-0.8985,-1.32,-0.1118,normal,trending,open_test_drive
2026-05-13,bullish,ATM-2,313.8,328.2,4.59,-15.14,46,18.86,13.9,0.059,37,100,0,,0,-5.94,-1.2951,0.0,33.05,-10.45,-2.2778,-7.14,-1.5556,normal,trending,open_test_drive
2026-05-13,bullish,ATM-1,282.55,296.4,4.9,-15.77,46,19.7,14.848,0.063,37,100,0,,0,-6.07,-1.2383,0.0,31.0,-10.81,-2.2058,-7.34,-1.4982,normal,trending,open_test_drive
2026-05-13,bullish,ATM,253.05,266.65,5.37,-16.32,46,20.59,16.279,0.069,36,100,0,,0,-6.16,-1.1471,0.0,29.2,-15.7,-2.9213,-7.45,-1.386,normal,trending,open_test_drive
2026-05-13,bullish,ATM+1,226.4,238.6,5.39,-17.07,21,21.31,16.323,0.069,37,100,0,,0,-6.65,-1.2336,0.0,27.25,-15.69,-2.9115,-7.88,-1.4631,normal,trending,open_test_drive
2026-05-13,bullish,ATM+2,200.8,212.25,5.7,-17.95,21,22.38,17.272,0.073,36,100,0,,0,-3.31,-0.5808,0.0,18.1,-15.44,-2.7074,-8.29,-1.4541,normal,trending,open_test_drive
2026-05-14,bearish,ATM-2,141.85,163.95,15.58,-20.37,27,31.11,42.399,0.18,35,100,0,,0,7.08,0.4548,0.4548,12.05,-7.54,-0.4837,0.6,0.0385,normal,mean_reverting,open_test_drive
2026-05-14,bearish,ATM-1,161.05,186.0,15.49,-18.22,27,29.19,42.16,0.179,36,100,0,,0,7.14,0.4609,0.4609,13.45,-7.61,-0.491,0.81,0.0521,normal,mean_reverting,open_test_drive
2026-05-14,bearish,ATM,182.8,210.2,14.99,-16.66,27,27.52,40.791,0.173,37,100,0,,0,6.78,0.4526,0.4526,15.0,-8.01,-0.5343,0.25,0.0164,normal,mean_reverting,open_test_drive
2026-05-14,bearish,ATM+1,207.05,236.05,14.01,-15.65,27,26.01,38.117,0.162,37,100,0,,0,5.87,0.419,0.419,16.85,-8.79,-0.6279,0.14,0.0103,normal,mean_reverting,open_test_drive
2026-05-14,bearish,ATM+2,232.35,264.3,13.75,-14.59,27,24.91,37.422,0.159,38,100,0,,0,5.7,0.4147,0.4147,18.7,-9.0,-0.6545,0.04,0.0031,normal,mean_reverting,open_test_drive
2026-05-14,bullish,ATM-2,263.6,282.9,7.32,-19.42,67,24.92,15.972,0.067,34,100,0,,0,-6.68,-0.9119,0.0,36.9,-14.14,-1.9316,-0.76,-0.1036,normal,mean_reverting,open_test_drive
2026-05-14,bullish,ATM-1,233.0,250.65,7.58,-20.77,67,26.35,16.525,0.07,33,100,0,,0,-7.38,-0.9745,0.0,34.85,-13.94,-1.8402,-1.39,-0.1841,normal,mean_reverting,open_test_drive
2026-05-14,bullish,ATM,204.45,220.65,7.92,-22.89,67,28.55,17.285,0.073,32,100,0,,0,-8.12,-1.0247,0.0,32.8,-13.66,-1.7241,-1.57,-0.1975,normal,mean_reverting,open_test_drive
2026-05-14,bullish,ATM+1,178.5,192.2,7.68,-24.68,67,30.05,16.743,0.071,32,100,0,,0,-8.6,-1.1204,0.0,29.05,-13.86,-1.8058,-1.37,-0.1788,normal,mean_reverting,open_test_drive
2026-05-14,bullish,ATM+2,154.0,166.0,7.79,-26.62,67,31.93,16.998,0.072,31,100,0,,0,-8.9,-1.1417,0.0,25.7,-13.77,-1.7667,-1.95,-0.25,normal,mean_reverting,open_test_drive
2026-05-15,bullish,ATM-2,237.75,250.55,5.38,-25.49,14,29.3,34.823,0.146,14,100,0,,0,-7.97,-1.4805,0.0,31.75,-15.69,-2.9148,-2.63,-0.4883,normal,trending,open_test_drive
2026-05-15,bullish,ATM-1,207.5,219.6,5.83,-27.23,14,31.24,37.717,0.158,14,100,0,,0,-8.12,-1.3926,0.0,28.95,-15.33,-2.6298,-2.94,-0.5041,normal,trending,open_test_drive
2026-05-15,bullish,ATM,178.0,190.7,7.13,-28.6,14,33.35,46.149,0.194,14,100,0,,0,-8.79,-1.2323,0.0,28.35,-14.29,-2.0031,-1.97,-0.2756,normal,trending,open_test_drive
2026-05-15,bullish,ATM+1,153.55,164.25,6.97,-30.9,14,35.4,45.072,0.189,13,100,0,,0,-9.28,-1.3318,0.0,24.95,-14.43,-2.0701,-3.19,-0.4579,normal,trending,open_test_drive
2026-05-15,bullish,ATM+2,129.0,138.65,7.48,-32.13,14,36.86,48.385,0.203,12,100,0,,0,-8.99,-1.2021,0.0,21.25,-14.02,-1.8736,-2.33,-0.3109,normal,trending,open_test_drive
2026-05-15,bearish,ATM-2,132.4,153.9,16.24,-22.28,2,33.14,82.085,0.347,43,100,0,,0,-8.8,-0.5419,0.0,33.15,-7.01,-0.4316,5.97,0.3674,normal,trending,open_test_drive
2026-05-15,bearish,ATM-1,154.0,177.3,15.13,-21.3,2,31.64,76.481,0.323,43,100,0,,0,-8.47,-0.5601,0.0,36.35,-7.9,-0.5219,5.68,0.3755,normal,trending,open_test_drive
2026-05-15,bearish,ATM,177.4,202.35,14.06,-19.53,2,29.45,71.094,0.301,44,100,0,,0,-7.44,-0.5291,0.0,38.15,-8.75,-0.622,5.89,0.4188,normal,trending,open_test_drive
2026-05-15,bearish,ATM+1,203.05,231.8,14.16,-17.83,2,28.02,71.573,0.303,45,100,0,,0,-6.62,-0.4678,0.0,42.2,-8.67,-0.6125,6.11,0.4313,normal,trending,open_test_drive
2026-05-15,bearish,ATM+2,232.0,262.65,13.21,-16.85,2,26.56,66.782,0.282,45,100,0,,0,-6.16,-0.4666,0.0,44.95,-9.43,-0.7139,5.84,0.4421,normal,trending,open_test_drive
2026-05-18,bearish,ATM-2,84.9,108.6,27.92,-31.27,321,46.27,167.177,0.716,11,100,0,,0,4.3,0.154,0.154,20.05,-6.01,-0.2152,-6.48,-0.2321,normal,mean_reverting,opening_drive
2026-05-18,bearish,ATM-1,103.8,133.3,28.42,-28.61,321,44.41,170.2,0.729,12,100,0,,0,4.29,0.1508,0.1508,25.05,-6.9,-0.2427,-5.92,-0.2085,normal,mean_reverting,opening_drive
2026-05-18,bearish,ATM,125.55,161.4,28.55,-25.61,321,42.13,171.005,0.732,13,100,0,,0,4.7,0.1646,0.1646,29.95,-7.54,-0.2642,-5.58,-0.1953,normal,mean_reverting,opening_drive
2026-05-18,bearish,ATM+1,149.6,191.4,27.94,-21.59,321,38.71,167.333,0.716,15,100,0,,0,4.75,0.1699,0.1699,34.7,-7.99,-0.2861,-5.01,-0.1794,normal,mean_reverting,opening_drive
2026-05-18,bearish,ATM+2,177.9,229.0,28.72,-18.77,321,36.9,172.021,0.737,16,100,0,,0,4.02,0.1399,0.1399,43.95,-9.21,-0.3205,-5.56,-0.1937,normal,mean_reverting,opening_drive
2026-05-18,bullish,ATM-2,167.1,205.9,23.22,-28.9,47,42.3,27.319,0.116,28,100,0,,0,10.2,0.4394,0.4394,21.75,-5.16,-0.2222,-0.24,-0.0103,normal,mean_reverting,opening_drive
2026-05-18,bullish,ATM-1,138.25,172.3,24.63,-33.13,47,46.34,28.978,0.123,26,100,0,,0,-0.18,-0.0073,0.0,34.3,-3.94,-0.1601,-0.18,-0.0073,normal,mean_reverting,opening_drive
2026-05-18,bullish,ATM,112.2,142.95,27.41,-36.72,47,50.33,32.245,0.137,25,100,0,,0,0.36,0.013,0.013,30.35,-1.96,-0.0715,0.36,0.013,normal,mean_reverting,opening_drive
2026-05-18,bullish,ATM+1,90.4,116.55,28.93,-40.71,47,54.01,34.034,0.145,25,100,0,,0,0.28,0.0096,0.0096,25.9,-2.48,-0.0857,0.28,0.0096,normal,mean_reverting,opening_drive
2026-05-18,bullish,ATM+2,71.1,93.75,31.86,-44.87,47,58.19,37.481,0.16,26,100,0,,0,14.21,0.4459,0.4459,12.55,-0.53,-0.0168,14.21,0.4459,normal,mean_reverting,opening_drive
2026-05-19,bearish,ATM-2,43.3,46.8,8.08,-99.88,4,99.89,23.958,0.101,33,100,0,,0,-37.07,-4.5857,0.0,19.55,-17.04,-2.1086,-26.33,-3.2571,normal,trending,failed_auction
2026-05-19,bearish,ATM-1,62.15,68.2,9.73,-99.92,4,99.93,28.852,0.122,36,100,0,,0,-32.02,-3.2893,0.0,25.95,-17.04,-1.7504,-25.5,-2.6198,normal,trending,failed_auction
2026-05-19,bearish,ATM,88.65,95.75,8.01,-99.94,4,99.95,23.738,0.1,33,100,0,,0,-30.23,-3.7746,0.0,33.9,-18.51,-2.3113,-23.91,-2.9859,normal,trending,failed_auction
2026-05-19,bearish,ATM+1,118.8,130.8,10.1,-82.7,4,84.29,29.939,0.126,37,100,0,,0,-27.19,-2.6917,0.0,44.3,-17.64,-1.7467,-19.87,-1.9667,normal,trending,failed_auction
2026-05-19,bearish,ATM+2,157.15,167.95,6.87,-56.03,4,58.86,20.369,0.086,31,100,0,,0,-24.4,-3.5509,0.0,49.15,-14.5,-2.1102,-14.35,-2.088,normal,trending,failed_auction
2026-05-20,bullish,ATM-2,277.25,299.4,7.99,-12.86,15,19.31,9.253,0.039,39,100,0,,0,-4.42,-0.553,0.0,34.4,3.53,0.4424,4.35,0.544,normal,trending,open_test_drive
2026-05-20,bullish,ATM-1,249.15,270.0,8.37,-14.09,15,20.72,9.692,0.041,38,100,0,,0,-4.7,-0.5612,0.0,32.55,-13.31,-1.5899,4.13,0.494,normal,trending,open_test_drive
2026-05-20,bullish,ATM,221.5,242.0,9.26,-15.06,15,22.25,10.719,0.046,38,100,0,,0,-4.24,-0.4585,0.0,29.9,-12.6,-1.361,5.08,0.5488,normal,trending,open_test_drive
2026-05-20,bullish,ATM+1,196.8,215.45,9.48,-16.67,15,23.88,10.976,0.047,37,100,0,,0,-4.52,-0.4772,0.0,27.55,-12.42,-1.3105,5.41,0.571,normal,trending,open_test_drive
2026-05-20,bullish,ATM+2,173.9,191.2,9.95,-18.29,15,25.68,11.522,0.049,37,100,0,,0,-4.77,-0.4798,0.0,25.6,-12.04,-1.2104,5.84,0.5867,normal,trending,open_test_drive
2026-05-21,bearish,ATM-2,155.95,172.05,10.32,-24.53,194,31.59,16.252,0.068,30,100,0,,0,-14.33,-1.3882,0.0,38.45,-18.69,-1.8106,-6.44,-0.6242,normal,trending,open_test_drive
2026-05-21,bearish,ATM-1,177.2,197.4,11.4,-21.73,194,29.74,17.946,0.076,31,100,0,,0,-13.18,-1.1559,0.0,43.55,-18.65,-1.6356,-6.07,-0.5322,normal,trending,open_test_drive
2026-05-21,bearish,ATM,201.7,225.1,11.6,-20.5,194,28.76,18.263,0.077,32,100,0,,0,-13.09,-1.1282,0.0,49.8,-18.91,-1.6299,-6.52,-0.562,normal,trending,open_test_drive
2026-05-21,bearish,ATM+1,226.9,254.85,12.32,-18.33,194,27.25,19.392,0.082,33,100,0,,0,-12.32,-1.0,0.0,55.9,-14.02,-1.1385,-5.35,-0.4347,normal,trending,open_test_drive
2026-05-21,bearish,ATM+2,255.4,286.8,12.29,-17.25,194,25.78,19.354,0.082,33,100,0,,0,-11.79,-0.9586,0.0,61.5,-14.38,-1.1694,-5.31,-0.4315,normal,trending,open_test_drive
2026-05-22,bullish,ATM-2,230.75,239.7,3.88,-22.38,25,25.28,12.802,0.054,34,100,0,,0,-4.53,-1.1676,0.0,19.4,-16.9,-4.3564,-3.9,-1.0056,normal,trending,failed_auction
2026-05-22,bullish,ATM-1,199.35,207.5,4.09,-24.25,131,27.23,13.493,0.057,32,100,0,,0,-4.19,-1.0245,0.0,16.5,-16.93,-4.1411,-4.01,-0.9816,normal,trending,failed_auction
2026-05-22,bullish,ATM,170.85,176.95,3.57,-25.96,131,28.51,11.784,0.05,32,100,0,,0,-4.59,-1.2869,0.0,13.95,-17.17,-4.8082,-4.65,-1.3033,normal,trending,failed_auction
2026-05-22,bullish,ATM+1,144.3,150.5,4.3,-27.69,25,30.66,14.181,0.06,31,100,0,,0,-4.37,-1.0161,0.0,12.5,-16.56,-3.8548,-4.71,-1.0968,normal,trending,failed_auction
2026-05-22,bullish,ATM+2,121.1,125.75,3.84,-29.44,25,32.05,12.673,0.053,31,100,0,,0,-5.04,-1.3118,0.0,10.75,-19.57,-5.0968,-5.28,-1.3763,normal,trending,failed_auction
2026-05-25,bullish,ATM-2,158.9,192.6,21.21,-19.7,282,2.99,86.402,0.36,48,100,0,,0,-5.03,-0.2374,0.0,41.7,-7.79,-0.3674,-3.68,-0.1736,normal,mean_reverting,open_auction
2026-05-25,bullish,ATM-1,127.15,153.95,21.08,-23.28,282,3.93,85.868,0.358,48,100,0,,0,-5.98,-0.2836,0.0,34.4,-6.38,-0.3026,-4.56,-0.2164,normal,mean_reverting,open_auction
2026-05-25,bullish,ATM,99.2,119.25,20.21,-26.81,282,4.74,82.341,0.343,47,100,0,,0,-7.06,-0.3491,0.0,27.05,-4.88,-0.2414,-4.64,-0.2294,normal,mean_reverting,open_auction
2026-05-25,bullish,ATM+1,74.65,91.3,22.3,-30.41,11,43.1,90.866,0.379,40,100,0,,0,-7.37,-0.3303,0.0,22.15,-2.16,-0.0967,-5.02,-0.2252,normal,mean_reverting,open_auction
2026-05-25,bullish,ATM+2,54.7,68.35,24.95,-32.72,11,46.16,101.662,0.424,41,100,0,,0,-8.14,-0.326,0.0,18.1,-0.04,-0.0015,-5.3,-0.2125,normal,mean_reverting,open_auction
2026-05-26,bullish,ATM-2,137.3,144.05,4.92,-53.97,2,56.13,39.894,0.166,17,100,0,,0,-6.45,-1.3111,0.0,15.6,-16.07,-3.2681,-5.61,-1.1407,normal,trending,open_test_drive
2026-05-26,bullish,ATM-1,98.7,104.8,6.18,-86.47,2,87.26,50.152,0.208,21,100,0,,0,-10.08,-1.6311,0.0,16.05,-15.06,-2.4361,-6.08,-0.9836,normal,trending,open_test_drive
2026-05-26,bullish,ATM,67.25,71.65,6.54,-99.93,2,99.93,53.093,0.221,22,100,0,,0,-13.09,-2.0,0.0,13.2,-14.77,-2.2568,-8.77,-1.3409,normal,trending,open_test_drive
2026-05-26,bullish,ATM+1,42.8,45.8,7.01,-99.88,2,99.89,56.879,0.236,24,100,0,,0,-17.06,-2.4333,0.0,10.3,-14.39,-2.0533,-9.93,-1.4167,normal,trending,open_test_drive
2026-05-26,bullish,ATM+2,25.5,27.45,7.65,-99.8,2,99.82,62.054,0.258,26,100,0,,0,-21.18,-2.7692,0.0,7.35,-13.88,-1.8154,-13.73,-1.7949,normal,trending,open_test_drive
2026-05-26,bearish,ATM-2,4.2,9.35,122.62,-98.81,10,99.47,377.438,1.575,69,100,0,2,18,96.43,0.7864,0.7864,1.1,76.19,0.6214,96.43,0.7864,normal,trending,open_test_drive
2026-05-26,bearish,ATM-1,10.3,22.7,120.39,-99.51,10,99.78,370.572,1.546,69,100,0,2,26,96.6,0.8024,0.8024,2.45,72.82,0.6048,97.57,0.8105,normal,trending,open_test_drive
2026-05-26,bearish,ATM,24.4,49.6,103.28,-99.8,50,99.9,317.906,1.327,48,100,0,2,33,-6.97,-0.0675,0.0,26.9,56.72,0.5492,78.28,0.7579,normal,trending,open_test_drive
2026-05-26,bearish,ATM+1,51.15,91.05,78.01,-40.27,50,66.45,240.113,1.002,41,100,0,2,32,56.89,0.7293,0.7293,10.8,33.1,0.4243,55.91,0.7168,normal,trending,open_test_drive
2026-05-26,bearish,ATM+2,89.3,138.5,55.1,-16.85,50,46.39,169.591,0.708,37,100,0,49,3,-4.03,-0.0732,0.0,52.8,16.91,0.3069,39.14,0.7104,normal,trending,open_test_drive
2026-05-27,bullish,ATM-2,235.5,263.95,12.08,-14.31,307,5.59,98.261,0.41,27,100,0,,0,0.68,0.0562,0.0562,26.85,-13.36,-1.1058,-1.68,-0.1388,normal,mean_reverting,open_auction
2026-05-27,bullish,ATM-1,204.1,229.65,12.52,-15.19,304,5.55,101.821,0.425,28,100,0,,0,0.93,0.0744,0.0744,23.65,-12.91,-1.0309,-1.69,-0.135,normal,mean_reverting,open_auction
2026-05-27,bullish,ATM,175.7,197.95,12.66,-16.33,304,5.76,103.002,0.43,28,100,0,,0,1.2,0.0944,0.0944,20.15,-11.92,-0.9411,-2.16,-0.1708,normal,mean_reverting,open_auction
2026-05-27,bullish,ATM+1,150.7,169.8,12.67,-17.58,307,5.65,103.088,0.43,28,100,0,,0,0.4,0.0314,0.0314,18.5,-12.28,-0.9686,-2.22,-0.1754,normal,mean_reverting,open_auction
2026-05-27,bullish,ATM+2,126.65,144.5,14.09,-18.56,304,6.47,114.636,0.479,28,100,0,,0,0.75,0.0532,0.0532,16.9,-11.66,-0.8275,-1.86,-0.1317,normal,mean_reverting,open_auction
2026-05-27,bearish,ATM-2,110.7,111.7,0.9,-32.38,1,32.99,107.77,0.452,19,100,0,,0,-17.03,-18.85,0.0,19.85,-19.28,-21.34,-2.44,-2.7,normal,mean_reverting,open_auction
2026-05-27,bearish,ATM-1,132.4,133.1,0.53,-31.04,1,31.4,63.075,0.264,16,100,0,,0,-16.35,-30.9286,0.0,22.35,-19.58,-37.0286,-2.34,-4.4286,normal,mean_reverting,open_auction
2026-05-27,bearish,ATM,156.6,157.5,0.57,-30.14,1,30.54,68.564,0.287,17,100,0,,0,-15.49,-26.9444,0.0,25.15,-19.54,-34.0,-2.11,-3.6667,normal,mean_reverting,open_auction
2026-05-27,bearish,ATM+1,183.1,184.55,0.79,-28.7,1,29.26,94.477,0.396,20,100,0,,0,-14.53,-18.3448,0.0,28.05,-19.37,-24.4552,-1.88,-2.3793,normal,mean_reverting,open_auction
2026-05-27,bearish,ATM+2,213.6,214.25,0.3,-27.43,1,27.65,36.304,0.152,15,100,0,,0,-14.28,-46.9231,0.0,31.15,-19.76,-64.9231,-14.28,-46.9231,normal,mean_reverting,open_auction
2026-05-29,bearish,ATM-2,89.35,95.0,6.32,-66.7,286,68.68,3.811,0.016,20,100,0,,0,-15.0,-2.3717,0.0,19.05,-16.37,-2.5894,-16.51,-2.6106,normal,mean_reverting,open_rejection_reverse
2026-05-29,bearish,ATM-1,108.85,114.9,5.56,-64.86,286,66.71,3.35,0.014,20,100,0,,0,-14.47,-2.6033,0.0,21.8,-17.21,-3.0959,-15.43,-2.7769,normal,mean_reverting,open_rejection_reverse
